attribute_1,attribute_2,attribute_3,attribute_4,attribute_5,attribute_6,attribute_7,attribute_8,attribute_9,attribute_10,attribute_11,attribute_12,attribute_13,attribute_14,attribute_15,attribute_16,attribute_17,attribute_18,attribute_19,attribute_20,attribute_21,attribute_22,attribute_23,attribute_24,attribute_25,attribute_26,attribute_27,attribute_28,attribute_29,attribute_30,attribute_31,attribute_32,attribute_33,attribute_34,attribute_35,attribute_36,attribute_37,attribute_38,attribute_39,attribute_40,attribute_41,attribute_42,attribute_43,attribute_44,attribute_45,attribute_46,attribute_47,attribute_48,attribute_49,attribute_50,attribute_51,attribute_52,attribute_53,attribute_54,attribute_55,attribute_56,attribute_57,attribute_58,attribute_59,attribute_60,class
-0.246356,-0.498682,-0.706051,-0.049267,-0.010844,0.127396,0.065601,0.433353,1.092999,0.830564,0.441484,-0.013002,-0.158236,-0.705084,-0.870877,-0.329192,-0.199043,-0.243255,-0.801631,-1.29885,-1.732462,-1.914839,-1.768259,-1.227664,-0.401441,0.2303,0.563571,0.677417,1.088559,1.898407,2.150191,1.651495,1.084583,0.84486,1.122704,1.485124,1.853148,1.891987,1.525561,1.452989,0.900281,0.342603,0.956579,2.107608,1.583263,0.595565,-0.111013,1.185195,1.15067,0.151918,0.443956,0.900957,0.636069,-0.361722,-0.492461,-1.032343,-0.366467,-0.4249,-0.847925,-0.876003,1
-0.146316,0.147557,0.282808,0.305358,0.05756,0.34565,0.127102,0.447445,0.856487,0.648294,0.109921,0.070527,-0.343392,-0.517213,-0.940488,-1.114062,-0.897246,-0.894042,-1.318709,-1.861951,-2.119944,-1.509185,-0.657838,-0.148272,0.317142,0.826352,1.188426,1.27188,1.210099,1.601237,1.780084,1.547385,1.303939,1.019569,0.946346,1.052746,0.977412,0.548626,-0.064797,0.585427,0.837164,0.739691,1.248679,1.812764,1.307589,1.015162,1.001086,1.03139,1.014385,0.444636,-0.330495,-0.448432,-0.638657,-1.238338,-0.67588,-0.056072,-0.815867,-0.254881,-0.508195,-0.299582,1
0.058112,-0.064822,-0.583745,-0.670399,-0.532876,-0.644106,-0.450681,-0.441551,0.637714,0.776999,-0.126695,0.084805,-0.222792,-0.478301,-0.994522,-1.09515,-1.241606,-1.05846,-1.275296,-1.557366,-2.163774,-1.734288,-0.971618,-0.430562,-0.072363,0.200371,0.61934,0.904241,0.935385,1.39648,1.878686,1.937561,1.468094,0.937404,0.898109,1.135663,1.541785,1.354361,1.239236,1.683033,1.580541,1.293243,1.842952,2.724304,2.594947,2.386693,3.050475,2.987597,2.524649,1.608192,0.91862,0.682979,-0.525348,-0.539785,-0.097407,0.118262,-0.072629,-0.579464,-0.394951,-0.876003,1
-0.324647,-0.704994,-0.240246,-0.414639,-0.482473,-0.879279,-0.719342,-0.570732,-0.277926,0.020391,-0.012908,-0.296427,-0.771876,-0.77622,-0.755507,-0.781373,-0.464899,-0.311316,-0.286492,-0.559471,-0.378019,0.100925,0.49855,0.737908,0.959376,0.80654,0.475237,-0.06798,-0.438186,-0.272834,0.283302,0.63713,0.521906,0.096292,-0.229887,-0.574538,-0.911611,-0.821029,-0.283308,0.345868,0.920151,0.800143,0.919167,0.660397,0.06376,0.137144,0.534165,0.683727,0.694531,0.129964,0.36901,-0.116275,-0.567839,-1.347915,-0.943952,-0.579074,-0.850436,-0.88859,-0.928813,-0.657361,1
-0.955331,-1.084242,-0.909028,-1.027174,-0.59768,-0.305728,-0.0574,-0.409843,0.165534,0.175135,0.0843,0.26971,-0.43065,-1.372665,-0.977484,-0.419886,0.023198,0.288999,0.313535,0.198945,0.256925,0.637107,1.000998,1.29705,1.3252,0.616006,-0.393454,-1.646046,-2.61259,-1.487333,-0.331673,0.247423,0.598899,0.834049,0.510276,-0.027062,-0.528971,-0.787222,-0.693205,0.077203,-0.185563,-0.213321,0.173089,0.136731,-0.16377,-0.111479,-0.056961,-0.074083,-0.354032,-0.53597,-0.571991,-0.583371,-0.511184,-0.389117,-0.83108,-0.317573,-0.712159,-0.672202,-1.090589,-0.557978,1
-0.559523,-0.56543,-0.614972,-0.328669,-0.000043,0.673877,0.436224,0.159725,0.559158,0.550091,1.002882,0.890819,0.846999,0.208128,-1.030544,-1.137273,-0.270722,0.350942,0.551143,0.626505,0.699485,0.789911,0.890275,0.463982,0.157502,-0.548276,-1.674509,-0.971478,-0.004887,0.722865,1.413249,1.889727,2.822004,2.380052,1.091832,0.021401,-0.995808,0.109135,1.556203,2.800789,2.788528,1.56113,0.106898,-0.313412,0.555092,0.864346,0.87458,0.94167,1.946132,2.113131,-1.113274,-0.593751,-1.148548,-1.073973,-0.139734,-1.084644,0.100217,0.440654,0.058022,-0.637484,1
-0.307249,-0.96895,-0.713858,-0.111595,-0.419469,-0.332798,-0.656223,0.56958,0.378395,-0.202797,0.142324,0.343958,-0.077363,-0.652188,-1.233536,-0.480922,0.043299,0.675954,1.059693,0.782605,0.778998,0.879405,1.187267,1.138968,1.184341,0.441068,-0.835534,-1.256483,-1.067531,-0.106582,1.058096,1.950223,2.543571,2.029768,1.060188,0.320128,-0.872013,-0.774075,0.175314,1.17313,1.335086,0.544703,-0.162179,-0.993878,-1.040255,-0.613204,-0.198417,0.191871,0.680625,0.086056,0.052567,-0.469192,-0.794457,-1.293127,-0.252607,-0.422174,-1.075136,-0.146687,-0.087577,-0.538101,1
0.519164,-0.325745,0.431137,-0.029924,-0.473472,-1.117836,-0.981529,-0.271268,-0.458689,0.161743,-0.746116,-0.833294,-0.422846,-0.875323,-1.18145,-1.112773,-1.235159,-1.466062,-1.153973,-1.011018,-1.262363,-1.129324,-1.138301,-1.473988,-1.348256,-1.448677,-1.27395,-0.134172,1.179298,1.898407,1.627742,0.894121,0.521906,-0.008792,-0.39544,-0.697209,-0.117571,0.658499,1.451217,1.754117,1.215865,0.420242,0.141432,0.747425,1.523248,1.982775,2.629557,2.473311,2.057385,0.89835,0.169151,0.859437,-0.978584,-1.238338,-0.393698,0.867899,0.515048,-0.455813,0.090377,-0.418842,1
-0.672611,-0.265065,-0.838766,-0.98204,-0.919899,-1.341166,-1.518852,-1.430369,-1.090514,-0.899144,-0.949575,-1.012488,-1.162761,-1.181146,-1.266151,-1.237423,-1.079666,-0.674946,-0.538054,-0.137621,-0.108837,-0.024132,-0.237733,-0.873025,-0.543116,0.155267,0.841601,1.290009,0.76015,-0.166831,-0.792437,-1.647653,-1.245538,0.059102,1.022755,1.340872,1.802713,1.923447,1.776723,0.89607,-0.314135,-0.63945,0.188917,1.406885,1.419706,1.391456,1.741718,1.403085,1.120075,0.525134,0.069222,-0.552232,-0.950257,-1.156155,-0.802861,-0.422174,-0.193621,-0.687658,-0.589083,-0.637484,1
-1.203255,-0.601838,-0.388575,-0.739175,-0.426669,-0.386939,-0.343864,-1.437415,-0.516972,-0.45128,-0.182458,0.051965,-0.268904,-0.992059,-1.513928,-0.788251,-0.180081,0.046961,0.143373,0.239683,0.515634,0.787176,0.8551,0.699851,0.896091,1.241987,1.212444,1.142026,0.968267,0.202819,-1.336849,-0.677839,-0.255285,0.423656,1.511695,2.087121,1.899415,1.319615,0.630419,-0.060487,-0.127706,-0.321187,0.486053,1.164558,0.668527,0.462668,-0.431877,-0.88957,-0.640509,-0.601832,-0.96338,-0.271974,-0.45453,-0.27954,-0.802861,-0.927743,-1.126989,-1.074066,-0.767037,-0.359212,1
-0.703058,-0.802081,-0.006043,0.182851,-0.583279,-1.178744,-1.348915,-1.059269,-0.390269,-0.52642,-0.251785,-0.080824,-0.440581,-0.925179,-1.197514,-0.96792,-0.420147,-0.155693,0.161978,0.115184,0.222017,0.426073,0.266313,0.120216,0.409823,0.901386,1.197789,1.290009,1.024042,0.351404,-1.092447,-1.240125,-0.708526,0.354897,1.257385,1.650957,1.624732,1.455313,0.728373,0.207058,0.359697,0.235922,0.761606,1.13905,0.576196,0.080401,-0.610135,-0.97929,-0.632165,-0.64574,-1.138257,-0.521092,-0.100439,-1.252035,-0.816971,-0.422174,-1.161559,-1.089523,-0.750859,-0.776621,1
-0.68566,-0.644314,-0.677426,-0.378102,-0.554477,-0.510447,-0.675644,-1.047525,-1.192721,-0.619415,0.033812,-0.126515,-0.149014,-0.908155,-1.23305,-1.154036,-0.685244,-0.474586,-0.245017,-0.176456,0.161897,0.605843,0.602877,0.443072,0.748292,0.978948,0.990182,0.718735,0.332679,-0.434556,-1.723311,-0.675026,0.262842,0.866483,1.604312,2.279836,2.151591,1.415402,0.511369,-0.229522,-0.146407,0.331342,1.345087,1.80151,1.310887,0.685905,-0.161615,-0.868742,-0.648853,-0.770145,-0.955053,-0.417293,-0.836948,-0.854819,-1.085043,-1.293845,-0.625736,-0.857678,-0.847925,-0.478472,1
-0.48993,-0.753537,-0.078906,0.202194,-0.28086,-0.402166,1.412143,2.486148,2.952998,2.888359,2.934239,1.431256,0.680997,-0.061823,-0.762809,-1.445461,-0.900659,-0.049395,0.737198,0.939085,0.953928,0.966945,0.851902,1.034834,0.806268,0.457508,0.680808,0.620079,-0.261287,-0.931046,-0.728883,0.116582,1.124774,1.24055,0.671583,0.507163,0.592688,0.229338,0.253174,0.350346,-0.168031,-0.706421,-0.424782,0.094718,-0.260718,-0.295146,-0.392775,-0.102922,-0.456941,0.10801,-0.621955,-0.116275,-0.666984,1.062778,0.25532,0.763299,0.048364,1.167102,1.303698,0.396098,1
-0.485581,0.180931,0.098048,0.341895,1.553451,-0.268506,-1.005806,-0.325289,1.178313,0.621511,0.687896,0.380368,0.212786,-0.230238,-0.73993,-1.064632,-0.514581,-0.001599,0.617425,0.781463,0.337214,-0.722889,-1.613968,-1.606141,-0.726845,0.494603,1.212444,0.968746,0.873366,0.866467,0.339846,0.37498,1.284086,0.946053,0.43541,-0.102406,0.071248,0.195531,0.050737,-0.190901,0.441515,0.622935,0.710524,-0.033573,-0.620808,-0.603498,-0.602084,-0.622014,-0.774013,-0.638422,-0.322168,-0.126655,0.097852,-0.156266,-0.929843,-0.997476,-0.90229,-0.455813,-0.103754,-0.856127,1
0.162501,-0.510818,-0.136156,0.189299,0.730801,0.738169,1.35388,0.301824,0.635179,0.438497,0.524375,0.470321,-0.297281,-0.546397,-0.680541,-0.419886,0.099807,0.54442,0.60192,0.081299,-0.60182,-0.56813,-0.329269,-0.604536,0.147295,1.265171,1.03496,-0.358465,-0.544742,-0.819608,-2.132204,-1.190415,-0.961779,-1.122779,-0.836913,-0.916427,-0.831165,-0.144418,0.195909,0.743827,0.564826,0.01782,-0.883077,-0.891096,-0.508692,-0.583339,-0.697539,-1.238835,-1.143931,-0.587196,-0.472062,-0.406913,0.621906,-0.690453,-1.099152,-0.509341,-1.075136,-0.579464,-0.427307,0.177456,1
-0.437736,-0.64128,-0.383371,-0.511355,-0.520275,-0.601809,-1.038175,-0.287709,0.543109,0.782207,1.828023,1.953844,1.177584,0.288384,-0.162109,0.04476,0.098669,-0.241343,-0.372155,-0.237754,0.457842,1.228002,1.41111,1.298305,1.297436,0.911502,0.494776,0.007066,-0.784492,-1.145316,-1.178899,-0.199967,-0.008812,-0.313236,-0.957315,-0.729013,-0.17926,-0.013885,1.218139,1.339366,0.197813,-1.383842,0.478859,0.934985,1.423003,1.517634,0.971184,-0.088503,0.224486,0.459272,-0.297185,-0.977808,0.409451,0.377922,1.115975,0.867899,0.549617,0.657043,0.559528,0.058196,1
0.010267,-0.792979,-0.836164,-0.915413,-0.459071,-0.080706,0.175655,-0.271268,1.016978,1.034409,1.4098,1.81463,1.776327,0.870845,0.016544,-0.356271,-0.331402,-0.494087,-0.201604,0.269761,0.369795,0.809452,0.791145,0.74669,0.973257,1.258848,1.212444,0.254548,-0.732463,-0.854036,-0.558784,0.132996,0.035253,-0.405347,-1.224746,-0.364786,0.180871,-0.106385,-0.198416,-0.267583,-1.374265,-0.538696,0.714841,1.879535,1.578647,0.727716,0.108647,-0.655658,-1.132805,-1.062863,-0.99669,-0.81173,-0.043785,-0.416511,-1.113261,-0.491907,-1.09242,-1.135892,0.025666,-0.438718,1
1.493462,0.984937,0.038196,-0.442579,-1.020706,0.362569,-0.32768,0.669401,1.336269,1.35208,1.743625,2.234414,1.967158,0.837405,-0.073026,-0.125882,-0.070098,-0.247843,0.089882,0.596808,0.625014,0.906371,0.886678,1.049472,1.3252,1.122692,1.139985,0.176973,-0.941828,-1.309756,-0.824681,-0.328463,-0.34971,-0.505675,-1.181525,-0.047128,0.421376,0.042929,-0.723847,-1.102681,-0.977446,-0.095972,1.435739,1.939554,0.851211,-0.136864,-0.95975,-0.81427,-0.57932,-0.865278,-0.05569,-0.894769,-1.162711,-0.306934,-0.294934,0.222863,0.134787,0.085158,-0.637616,-0.279706,1
-0.39424,-0.665552,-0.245451,-0.449027,-0.639082,-1.019706,-0.863383,-0.522582,-0.034656,0.363357,0.430181,0.432484,0.61715,0.022081,-0.235614,-0.76418,-0.894591,-0.875306,-0.573714,-0.052718,0.433794,0.811015,0.957029,1.168242,1.176992,1.265171,1.079331,0.726745,0.614052,0.242683,0.14311,-0.156823,-0.779224,-0.49227,-0.130324,0.169439,0.473061,0.525619,0.254681,-0.03418,-0.567771,-0.947638,-0.346361,-0.428199,-0.865485,-0.233177,-0.49168,-1.381426,-0.796264,-0.382293,-0.297185,-0.832489,-0.709475,0.377922,0.227102,-0.823142,-0.383751,0.394285,0.041844,-0.577855,1
-0.411638,0.029231,-0.14136,-0.994935,-0.901898,-0.705015,-0.761422,-0.904252,-0.357327,-0.288353,-0.471822,-0.022996,0.289402,0.20144,-0.215656,-0.743119,-1.136933,-1.009134,-0.642709,-0.648943,-0.701503,-0.322315,-0.008694,0.207622,0.44861,0.415355,0.74309,1.113778,1.069412,0.462842,0.496861,0.510979,0.428933,0.191864,-0.588391,-0.925135,-0.777812,-0.776892,0.03416,0.508746,0.068073,-0.41957,-0.906099,-1.414762,-1.104227,-0.683386,-0.51008,-0.219878,-0.418002,-1.077499,-0.580318,-0.002096,-0.14293,-0.923304,-0.492461,-0.178106,-0.643021,-0.533095,-0.524372,-0.220076,1
0.445222,0.108115,0.01998,0.025956,-0.27906,0.626504,-0.423168,-0.641194,-0.136863,0.353685,0.540953,0.643804,0.473139,0.59907,0.073012,-0.658872,-0.786504,-0.869953,-0.64581,-0.400706,0.148709,0.181821,0.214749,0.373231,0.404515,-0.097654,0.143066,0.376813,1.331223,1.898407,1.421193,0.547558,0.598899,0.413277,-0.315558,-0.360242,-0.581073,-1.144074,-0.487754,0.06489,0.328138,0.651383,0.55728,-0.911352,-0.527158,-0.776712,-0.527331,0.087732,0.19111,-1.128725,-0.355477,0.122463,-0.950257,0.062888,-0.859298,-0.35244,0.394056,-0.177599,-0.427307,0.435852,1
0.07986,-0.495648,-0.01385,-0.747772,0.38158,1.321872,-0.180402,0.415738,0.864934,1.747867,2.156572,2.219422,1.877063,0.658046,-0.465866,-0.860032,-0.706482,-0.689476,0.062361,0.482589,0.818949,0.991566,0.451783,0.371977,0.162402,0.121966,0.677551,1.083001,0.80219,-0.035914,-0.318588,-0.047555,0.032832,-0.378968,-1.018288,-0.897875,-0.656934,-0.467933,0.961953,1.150742,-0.81907,-0.222804,0.683185,1.765499,1.7488,0.294679,-0.516981,0.509094,0.73347,-0.843324,0.735417,0.724498,-0.681148,-0.772636,-0.196171,-0.788275,-1.09242,-0.363075,-0.20082,-0.220076,1
0.571359,-0.19225,0.704375,-0.926159,0.572392,-0.123004,-0.415075,-0.029348,0.576051,0.456352,0.79264,1.277763,0.673193,0.592382,-0.115377,-0.263428,-0.506237,-0.563295,-1.023347,-0.080131,0.275931,0.03019,-0.258119,0.032811,-0.314476,0.595772,1.176214,0.947244,0.659422,0.409388,0.274423,1.379497,0.90348,-0.630221,-1.380265,-0.775961,-0.249703,0.640187,1.254809,0.63916,1.258528,2.605412,2.660257,2.642528,2.490745,1.48329,1.496757,2.218572,2.090761,1.110571,1.718054,0.433861,-1.021075,-0.224751,0.396411,-0.125806,-0.383751,-0.904047,-0.589083,-0.95551,1
-0.855292,-0.231692,0.26199,-0.274938,-0.250259,-0.011339,-0.326061,0.054032,0.685861,1.236767,1.408293,1.425544,1.894798,0.813085,0.063763,-0.124163,-0.278307,-0.639386,-0.382233,0.457842,0.604845,0.166971,-0.306485,-0.305936,-0.110333,0.680922,1.138764,1.028614,0.838402,0.119919,0.16741,1.172216,0.873942,-0.340913,-1.315819,-0.261803,-0.020035,0.227459,1.234716,0.672743,0.092619,0.954237,1.321345,2.018329,2.052173,0.258095,0.361658,1.798812,1.487211,0.342185,1.63478,0.48576,-1.247693,-0.101477,0.56572,-0.735975,-0.625736,-0.76494,-0.783214,-0.637484,1
-0.850942,0.059571,0.634114,0.320403,0.242972,-0.192371,-0.424786,0.930111,0.647005,0.646806,1.254568,1.888878,1.537965,0.706078,0.181566,-0.145225,-0.414079,-0.603444,-0.270212,0.621937,0.797616,0.726992,0.078045,0.096797,0.40574,0.712116,1.212444,1.265134,0.987414,0.304744,0.388446,0.946176,0.38729,-0.55238,-1.399174,-0.186458,-0.19635,0.345784,1.518529,1.043836,-0.163355,1.134408,1.683952,2.085851,2.190669,0.455202,0.202951,1.560094,1.189609,-0.514016,1.24339,1.067036,-0.412039,0.473802,1.087756,-1.224111,0.532333,-0.672202,-0.589083,-0.935633,1
-0.098471,-0.004143,0.173513,0.361239,1.009818,1.788834,1.692134,1.381068,1.533081,2.851161,3.251485,2.267968,1.732343,0.223936,-0.584157,-0.399254,-0.463761,-0.42029,0.349196,0.721688,1.112567,0.744187,0.255521,0.272444,0.182408,0.529169,0.771585,1.21412,0.731847,-0.435462,-0.860664,-0.757563,-0.866869,-0.484918,-0.868557,-0.262181,-0.737381,-0.002616,1.373859,0.566397,-1.000239,0.514476,1.575314,1.977816,1.018726,-0.512411,0.002842,1.395074,1.573433,0.700765,1.543178,0.340441,1.30176,0.487499,-0.167952,-0.648808,-0.608451,-0.811309,-0.394951,-0.160446,1
0.210346,0.730082,-0.149167,-0.605922,-0.559877,-0.031642,0.112536,0.589544,0.732318,1.51352,2.173904,2.026664,2.00121,0.577182,-0.122678,-0.305122,-0.431904,-0.689859,0.153063,0.876265,1.03189,0.947405,0.254721,0.077141,0.21752,0.755956,1.212444,1.212434,1.066914,0.108141,-0.051756,0.459862,0.200376,-0.486215,-1.216256,-0.605585,-0.848671,0.263614,1.436148,1.166414,-0.334005,0.940605,0.958018,1.636458,1.925547,0.220018,-0.327222,0.720576,1.075574,-0.440837,1.401612,0.070563,-1.247693,-0.580876,0.086011,-0.701108,-0.366467,-0.440357,-0.750859,-0.14057,1
-0.359444,-0.586668,-0.071099,-0.46837,-0.097249,0.902283,0.356921,0.063427,1.071037,1.362496,0.861967,0.832992,0.858349,0.209952,0.062789,-0.336499,-0.696242,-1.201465,-0.619453,-0.457816,-0.465677,-1.002704,-0.835714,-0.778928,-0.223429,0.108477,-0.161831,0.315681,0.649432,1.253784,1.975885,1.228022,0.328698,-0.269559,-0.972365,-1.022818,-0.919114,-0.740267,0.174309,1.3528,1.809047,1.359622,2.19189,2.165376,3.338211,3.208716,3.271285,2.958758,2.961318,2.237536,-0.888433,-0.583371,1.330087,-0.074083,-0.760534,-0.892876,-0.280044,0.116071,-0.152287,-0.458595,1
0.332134,-0.319677,-0.872596,0.058195,0.012557,-0.62042,-0.400509,0.146807,0.324335,0.34327,0.433949,0.308976,-0.053953,0.13456,-0.198618,-0.53766,-0.826705,-0.991928,-0.861324,-0.90822,-1.003266,-1.140658,-0.900468,-0.816567,-0.79462,-0.283973,0.534262,1.061499,1.489808,1.184928,0.223954,0.18974,0.497694,-0.02782,-0.766293,-0.881973,-0.678609,-0.779709,-1.119678,-0.485873,0.481839,0.987426,1.060181,-0.083089,0.024849,0.43355,0.707823,0.901617,1.256361,0.1446,-0.080672,-0.303114,-1.176875,-1.252035,-0.506571,0.170563,-1.196128,0.100615,0.494817,-0.259829,1
-0.881389,-0.334847,-0.495268,-0.648907,-0.950501,-0.339566,0.437843,-0.14561,-0.178253,0.027087,0.484437,0.422489,0.007057,-0.254558,-0.648413,-1.002736,-1.025054,-0.800745,-0.693487,-0.742983,-1.061058,-1.228197,-1.021583,-0.604954,-0.140955,0.298589,0.705232,1.290009,1.409058,0.525356,-0.033531,0.295257,0.574687,-0.082309,-0.801796,-1.02206,-0.862009,-0.979265,-0.841391,-0.269262,0.123008,1.024764,0.949385,-0.65402,-0.338539,-0.383993,0.299555,0.75422,0.54712,-0.206662,0.319045,-0.396533,-0.057948,-0.224751,-0.958061,-0.666241,-0.988713,-0.162143,-0.314063,-0.935633,1
-0.581271,-0.441037,-0.75029,-0.096551,0.424783,0.641731,0.397382,-0.151482,-0.070133,-0.11873,0.000656,0.154769,0.224136,0.012353,-0.475115,-0.876796,-0.645043,-0.544177,-0.572164,-0.513022,-0.706933,-0.980037,-0.753371,-0.264534,0.190573,0.251377,0.685693,1.290009,1.412805,0.624111,0.375361,-0.093044,-0.201536,-0.332696,-0.764749,-0.9293,-0.820327,-0.996168,-0.799698,-0.301166,-0.370823,-0.003516,-0.61328,-0.604505,0.002426,-0.277974,0.378908,0.22872,-0.081461,-0.784781,0.518903,-0.137035,0.01287,-0.717848,-0.915734,-0.056072,-0.764013,-0.517638,-0.928813,-0.876003,1
-0.58997,-0.529022,-0.406791,0.122672,-0.522075,-0.451231,0.238774,-0.66703,-0.626781,-0.38358,0.087314,0.20046,0.115596,-0.005887,-0.006335,-0.813611,-0.921518,-0.878365,-1.015982,-0.944771,-0.771319,-0.951509,-0.629059,-0.181729,0.312242,0.415776,0.73617,1.254172,1.166394,0.530792,0.524432,0.318236,-0.121637,-0.219827,-0.672518,-0.985713,-0.852839,-0.831359,-0.453094,-0.3521,-0.266213,-0.040262,-0.921928,-0.738047,-0.345134,0.206579,0.838928,0.925649,-0.023053,-0.360339,0.235771,0.163983,-0.666984,-0.37542,-0.026862,-0.770842,-0.383751,-0.363075,-0.508195,-0.816374,1
0.101608,-0.401595,-0.706051,-0.128789,0.269973,0.019115,-0.313114,-0.163226,-0.45531,-0.408874,-0.174922,0.024122,-0.03338,-0.098911,-0.640624,-0.988552,-0.75844,-0.805333,-0.798143,-0.87167,-0.893886,-0.89367,-0.494753,0.077977,0.454734,0.564157,0.886379,1.290009,1.069412,0.292966,0.430971,-0.016603,-0.569067,-0.751738,-0.79485,-1.108006,-0.754053,-0.776422,-0.404871,-0.394639,-0.218875,0.2377,-0.561479,-1.099662,-0.518585,0.169248,0.751525,0.320042,-0.582101,-0.448155,-0.188929,-0.271974,-0.638657,-0.89591,-0.294934,-1.311278,-0.418321,-0.687658,-1.268542,-0.200199,1
-1.024924,-0.356085,-0.565529,0.047449,0.331177,0.169693,-0.827778,-0.413366,-0.090406,-0.166343,0.091082,0.149772,0.142554,-0.199838,-0.643545,-1.022938,-0.808501,-0.730389,-0.879929,-0.869767,-0.87682,-0.875302,-0.54192,0.055812,0.300402,0.355918,0.81392,1.290009,1.026956,0.317881,0.485178,0.034045,-0.592794,-0.996072,-0.940721,-1.153818,-0.778646,-0.945927,-0.428983,-0.596697,-0.539135,-0.002923,-0.783072,-1.09216,-0.862847,0.043817,0.669871,0.529922,-0.009146,-1.172633,0.202461,-0.645651,-0.737802,-0.484997,-0.351371,0.031095,-0.712159,-0.857678,-0.734681,-1.154276,1
-0.385541,-0.799047,-0.151769,-0.883174,-0.387067,-0.290501,-0.317969,-0.582475,-0.544002,-0.249667,-0.122173,0.156197,-0.445547,-0.753116,-0.565659,-0.859173,-1.07777,-0.865365,-1.042727,-0.960761,-0.847342,-1.020681,-0.663834,-0.081778,0.43187,0.588606,0.878645,1.192618,1.047352,0.549366,0.680045,0.318236,-0.130354,-0.442538,-0.911007,-1.084153,-0.599414,-0.541651,-0.262211,-0.537367,-0.265628,0.21992,-0.25427,-0.862587,-0.909013,0.249136,0.819378,0.268774,-0.509786,-0.199344,0.402319,-0.002096,-0.185421,-0.854819,-0.67588,-0.701108,-0.86772,-0.672202,-1.074411,-0.975386,1
0.436523,-0.838489,-0.445825,-0.605922,-0.615681,-0.938496,-0.266179,0.401645,0.274499,0.288961,0.241039,0.390362,0.092186,-0.408381,-0.991601,-0.712601,-0.795606,-0.879895,-0.700464,-0.495128,-0.395473,-0.116753,0.243129,0.382432,0.867103,1.143347,1.163595,1.210747,1.266707,1.237929,0.659951,-0.465869,-0.166671,-0.358211,-1.001308,-1.290498,-1.00206,-0.641664,-0.80673,-1.158093,-1.067446,-0.398826,-0.034835,-0.382434,-0.793599,-0.659494,-0.359424,-0.163803,-0.064773,-0.755509,-0.596973,-0.531472,-0.383712,-1.142458,-0.196171,-0.701108,-0.124482,-0.548551,-0.928813,-1.01514,1
-0.707407,-0.738367,-0.33653,-0.352311,0.026958,-0.437696,-0.898989,-0.281837,-0.002558,0.120826,0.053404,0.451046,0.335514,-0.029599,-0.463919,-0.618038,-0.764887,-0.605738,-0.058187,0.189046,0.558688,0.576533,0.38463,0.814021,1.042666,1.196039,1.212444,1.119259,0.957861,0.476885,-0.067178,-0.520737,-0.511928,-0.892284,-1.12171,-1.337068,-1.2013,-1.16896,-1.101092,-0.969469,-1.301797,-0.775171,0.003296,0.485592,0.485844,0.505225,0.682522,0.433793,0.074294,0.10801,0.360682,-0.105895,-0.199585,-0.512391,-1.042716,-0.96261,-0.418321,-0.965872,-0.896457,-0.716991,1
-1.051021,-1.114582,-0.438018,-0.191117,0.370779,-0.364944,-0.547788,-0.150308,0.166379,0.148352,0.121224,0.700917,0.408583,-0.213822,-0.691251,-0.743548,-0.706103,-0.374024,0.453464,0.622317,0.874802,0.791475,0.757968,1.121403,1.12514,1.181285,1.20186,1.290009,1.088559,0.271675,-0.555045,-0.695191,-1.032476,-1.028938,-0.832282,-1.025468,-1.207969,-1.152995,-1.324627,-1.503439,-1.356148,-1.016387,-0.40032,0.066209,0.152134,0.491786,0.622719,0.292806,0.10767,-0.455473,1.001895,0.319682,-0.723639,-1.361612,-0.929843,-0.35244,-0.936859,-0.254881,-1.009701,-0.736867,1
0.323435,0.111149,0.170911,-0.620967,-0.28086,-1.342858,-0.419931,-0.419238,-0.304956,-0.175271,-0.104088,0.104081,-0.159655,-0.410205,-0.801752,-0.826076,-0.67235,-0.450497,0.071664,0.401113,0.649838,0.658601,0.587688,1.004723,1.12024,1.195618,1.212444,1.06698,0.755988,0.200554,-0.403638,-0.554033,-0.733222,-0.794118,-0.902131,-1.244686,-1.121271,-0.796613,-1.026246,-1.024321,-1.464849,-0.861701,-0.096708,0.245516,-0.008127,0.282734,0.397309,0.01083,0.082638,-0.074939,0.04424,-0.022856,-1.134384,-1.197247,-0.478352,-1.154377,-0.919574,-0.965872,-0.847925,-0.756744,1
-0.233307,-0.201352,-0.042474,-0.300729,0.064761,-0.473225,-0.544551,-0.240734,-0.157136,-0.025735,0.21994,0.426772,-0.24975,-0.636988,-0.862601,-0.881094,-0.902176,-0.639004,-0.004696,0.203894,0.591657,0.73559,0.528929,0.862115,0.840564,1.041757,1.212444,1.17997,0.842981,0.1548,-0.347094,-0.574668,-0.631049,-0.871527,-1.049546,-1.354484,-1.27466,-1.002272,-1.098078,-1.136264,-1.480044,-0.939933,-0.290962,-0.065083,-0.062206,0.329024,0.565216,0.247946,-0.117618,-0.25057,0.210788,-0.396533,-0.511184,-0.348025,-0.774643,-0.980043,-0.86772,-1.027697,-0.718504,-0.100816,1
