@relation segment-weka.filters.unsupervised.attribute.Standardize

@attribute region-centroid-col numeric
@attribute region-centroid-row numeric
@attribute region-pixel-count numeric
@attribute short-line-density-5 numeric
@attribute short-line-density-2 numeric
@attribute vedge-mean numeric
@attribute vegde-sd numeric
@attribute hedge-mean numeric
@attribute hedge-sd numeric
@attribute intensity-mean numeric
@attribute rawred-mean numeric
@attribute rawblue-mean numeric
@attribute rawgreen-mean numeric
@attribute exred-mean numeric
@attribute exblue-mean numeric
@attribute exgreen-mean numeric
@attribute value-mean numeric
@attribute saturation-mean numeric
@attribute hue-mean numeric
@attribute class {0,1,2,3,4,5,6}

@data
0.768761,-1.886048,0,-0.35697,-0.19451,-0.392975,-0.122601,-0.27154,-0.119263,2.704403,2.884617,2.420728,2.840617,-0.563846,0.325414,0.014061,2.432764,-1.411479,-0.626183,1
1.042897,0.027533,0,2.410147,-0.19451,-0.063626,-0.097423,1.698251,-0.042812,0.165516,0.25246,0.110554,0.145712,0.654354,-0.230942,-0.264881,0.08999,-1.026716,-0.309113,3
1.042897,0.027533,0,-0.35697,-0.19451,-0.331223,-0.117398,2.082976,1.623973,0.150962,0.17952,0.174371,0.093772,0.13638,0.279997,-0.611153,0.154708,-0.6844,-0.394816,3
-0.903467,-0.059448,0,-0.35697,-0.19451,0.101052,-0.083022,-0.27154,-0.108378,-0.470906,-0.635495,-0.254478,-0.566207,-1.110603,1.057758,-0.678485,-0.280193,1.114159,-0.561925,2
-1.424326,-1.033635,0,-0.35697,-0.19451,5.32951,0.161421,4.929936,0.159584,-0.158517,-0.232744,-0.14216,-0.104835,-0.544663,-0.02089,0.581562,-0.16629,-0.114524,-0.796541,2
0.974363,-0.494353,0,-0.35697,-0.19451,-0.063626,-0.102249,-0.302318,-0.118664,-0.770684,-0.74332,-0.767563,-0.792313,0.874973,-0.611308,0.158341,-0.800519,0.37525,-0.250019,4
-0.84864,-1.816463,0,-0.35697,-0.19451,0.203971,-0.100855,-0.27154,-0.125104,0.213053,0.147807,0.335189,0.127381,-0.765286,0.989635,-0.909327,0.317795,-0.313898,-0.49878,3
-1.095363,-0.268203,0,-0.35697,4.390359,8.746521,0.158008,6.884351,0.130711,0.334322,0.255631,0.388794,0.341264,-0.985901,0.637654,-0.091744,0.372157,-0.297482,-0.645551,2
-0.026233,1.036512,0,-0.35697,-0.19451,-0.290054,-0.112773,1.082692,0.487823,-0.12553,-0.096382,-0.116634,-0.162888,0.36659,-0.043596,-0.293734,-0.140404,-0.702805,-0.39336,5
-0.410023,-0.250806,0,-0.35697,-0.19451,-0.331223,-0.116407,-0.133039,-0.093758,-0.518443,-0.388138,-0.555692,-0.593706,1.603976,-0.673756,-0.46687,-0.575304,-0.183505,0.149933,0
0.851002,-0.59873,0,-0.35697,-0.19451,0.409818,-0.091507,-0.363873,-0.122011,-0.749341,-0.756005,-0.71651,-0.77398,0.548841,-0.395576,0.119867,-0.748745,0.532838,-0.44067,4
-0.135887,-0.216014,0,-0.35697,-0.19451,-0.495898,-0.118307,-0.133039,-0.122459,-0.498072,-0.660867,-0.3234,-0.544821,-1.07223,0.756871,-0.207167,-0.350087,1.106481,-0.627969,2
-0.231835,-0.00726,0,-0.35697,-0.19451,-0.475314,-0.12194,-0.486985,-0.135637,-0.793968,-0.702093,-0.83138,-0.828978,1.479277,-0.90084,0.042918,-0.854882,0.427394,0.244069,0
1.111431,-1.085823,0,-0.35697,-0.19451,-0.495898,-0.118307,-0.533152,-0.132359,-0.785237,-0.803574,-0.73438,-0.819812,0.472104,-0.304747,0.042918,-0.766867,0.959216,-0.443802,4
-1.246137,0.792965,0,-0.35697,-0.19451,-0.392976,-0.116036,-0.225372,-0.125211,-0.634863,-0.632324,-0.790538,-0.44399,0.539249,-1.559383,2.101313,-0.632254,0.160642,2.171746,6
-1.657341,-0.476957,0,-0.35697,-0.19451,0.121634,-0.061239,-0.24076,-0.101882,-0.877401,-0.911397,-0.836486,-0.883976,0.404958,-0.44667,0.350714,-0.870414,2.116304,-0.57048,2
-1.314671,-0.7379,0,2.410147,-0.19451,0.265726,-0.043648,0.082407,-0.076377,-0.43404,-0.362768,-0.415296,-0.520377,0.999671,-0.230942,-0.611153,-0.44328,-0.062332,-0.13165,0
0.056008,1.053908,0,2.410147,-0.19451,0.121634,-0.106998,0.328631,-0.109248,0.214022,0.255631,0.235633,0.145712,0.203526,0.319738,-0.745809,0.216835,-0.661712,-0.367107,5
-0.50597,0.218891,0,-0.35697,-0.19451,-0.022457,-0.101668,-0.102259,-0.10425,-0.760983,-0.81943,-0.711406,-0.755647,0.088415,-0.293389,0.408426,-0.743568,1.1747,-0.679317,2
-1.424326,-0.00726,0,-0.35697,-0.19451,-0.372392,-0.118719,-0.394651,-0.134126,-0.465086,-0.489617,-0.410191,-0.502044,0.155562,-0.015213,-0.130216,-0.438103,-0.078753,-0.487165,3
-0.711572,-1.816463,0,-0.35697,-0.19451,-0.351807,-0.118619,-0.410041,-0.128602,2.36972,2.389909,2.27266,2.440367,-1.743681,1.296198,-0.447635,2.282607,-1.057135,-0.635003,1
-0.752693,-1.485936,0,-0.35697,-0.19451,-0.248886,-0.121239,-0.394651,-0.127247,0.548726,0.490305,0.692561,0.426817,-0.976309,1.409739,-1.409499,0.68021,-0.398047,-0.463073,3
0.138249,1.523605,0,-0.35697,-0.19451,-0.001871,-0.097701,-0.071481,-0.120619,-0.50001,-0.524503,-0.639931,-0.303439,0.184335,-1.343653,2.091687,-0.513175,-0.224875,2.38812,6
0.357557,0.688588,0,-0.35697,-0.19451,0.059884,-0.076352,4.360558,0.573786,0.077231,0.049499,0.08758,0.090714,-0.314449,0.132392,0.09101,0.06928,-0.714149,-0.747147,5
0.494625,0.532022,0,-0.35697,-0.19451,-0.701743,-0.127308,-0.671653,-0.140171,-0.970536,-0.936767,-1.015172,-0.938975,1.095592,-1.093861,0.754698,-1.051622,-1.8698,0.881942,4
1.344446,0.897342,0,-0.35697,-0.19451,0.698001,-0.057636,1.313528,-0.060438,0.544847,0.512504,0.656825,0.435982,-0.736504,1.19401,-1.284461,0.64397,-0.499581,-0.450681,5
1.75565,-0.842277,0,-0.35697,-0.19451,-0.454729,-0.121362,-0.425429,-0.133622,1.349106,1.118216,1.647262,1.199848,-3.192096,3.095836,-2.044327,1.648384,-0.211165,-0.562404,1
-0.437437,1.158285,0,-0.35697,-0.19451,1.336118,-0.086665,0.051629,-0.085171,0.433278,0.414193,0.521533,0.341264,-0.525481,0.944217,-1.072845,0.506769,-0.540017,-0.44628,5
1.440394,-0.181222,0,-0.35697,-0.19451,-0.290054,-0.116118,-0.517763,-0.130916,-0.404936,-0.419851,-0.374453,-0.422601,0.193935,-0.128754,0.023681,-0.401861,-0.336434,-0.518161,4
0.193076,0.079721,0,-0.35697,-0.19451,0.389232,0.048518,0.205521,0.071238,-0.831804,-0.867,-0.795643,-0.832034,0.356997,-0.440994,0.389189,-0.828995,1.654908,-0.606647,2
1.097724,1.22787,0,-0.35697,-0.19451,-0.104794,-0.100543,0.82108,-0.088421,0.111187,0.122437,0.143737,0.06016,0.011677,0.30838,-0.534203,0.123642,-0.640941,-0.436587,5
-0.930881,1.836736,0,-0.35697,-0.19451,0.306895,-0.081389,0.282464,-0.116214,-0.587326,-0.59427,-0.703746,-0.434825,0.41455,-1.258497,1.716562,-0.624489,-0.346902,2.402932,6
-0.410023,-1.155408,0,-0.35697,-0.19451,-0.022457,-0.051246,-0.086871,-0.110951,-0.281726,-0.232744,-0.223847,-0.395102,0.673538,0.155098,-0.938189,-0.249129,-0.005265,-0.243392,0
0.426091,1.123493,0,-0.35697,-0.19451,0.883261,-0.075723,0.713357,-0.076449,0.634101,0.636183,0.723195,0.51848,-0.496699,1.114528,-1.390264,0.711276,-0.554734,-0.410819,5
-0.862347,1.332247,0,-0.35697,-0.19451,0.142221,-0.079735,0.374799,-0.109825,0.628278,0.607641,0.741061,0.506259,-0.698139,1.26781,-1.44797,0.729395,-0.500864,-0.429482,5
1.440394,-0.111637,0,-0.35697,-0.19451,0.512741,-0.106594,-0.27154,-0.125537,0.052006,0.020958,0.128423,-0.010114,-0.32404,0.552496,-0.611153,0.108111,-0.402379,-0.481017,3
1.015483,-0.059448,0,-0.35697,-0.19451,0.595078,-0.036381,1.636696,0.777261,0.059767,0.074867,0.082475,0.017385,0.088415,0.200515,-0.428399,0.061515,-0.675141,-0.442527,3
1.056604,1.471416,0,-0.35697,-0.19451,-0.063626,-0.096173,-0.163817,-0.088216,-0.466055,-0.492788,-0.609298,-0.263717,0.13638,-1.337976,2.130166,-0.479521,-0.254159,2.432913,6
-1.396912,0.845154,0,-0.35697,-0.19451,-0.207717,-0.107364,1.867532,-0.040589,0.13835,0.147807,0.161607,0.099882,-0.026688,0.268644,-0.428399,0.141763,-0.707106,-0.494173,5
-0.84864,-1.920841,0,-0.35697,-0.19451,-0.269468,-0.104762,-0.41004,-0.128521,2.744192,2.976578,2.405404,2.895615,-0.122608,-0.009537,0.139104,2.417225,-1.520248,-0.591375,1
-0.437437,-1.346766,0,-0.35697,-0.19451,0.080466,-0.09097,-0.179205,-0.109439,2.3309,2.37404,2.224162,2.391474,-1.503876,1.199687,-0.524585,2.233425,-1.093682,-0.609281,1
0.206783,0.027533,0,-0.35697,-0.19451,-0.454729,-0.122353,0.06702,-0.075936,-0.8677,-0.892369,-0.836486,-0.871755,0.481696,-0.503441,0.369952,-0.870414,1.867229,-0.563854,2
0.563159,0.532022,0,-0.35697,-0.19451,-0.660574,-0.126647,-0.548541,-0.138912,-0.952103,-0.930425,-0.971777,-0.938975,0.970895,-0.912194,0.571944,-1.007614,2.510221,-0.423606,4
-0.643038,-0.668315,0,-0.35697,-0.19451,1.336118,-0.080358,1.12886,-0.061984,0.310069,0.274657,0.399006,0.234323,-0.573437,0.847706,-0.861239,0.382513,-0.489095,-0.475277,3
0.782468,-1.46854,0,-0.35697,-0.19451,1.336118,0.000635,-0.502374,-0.125211,-0.721207,-0.727464,-0.685879,-0.749536,0.529656,-0.355841,0.071773,-0.717682,0.653184,-0.43572,4
0.782468,0.201495,0,-0.35697,-0.19451,0.862675,-0.102139,-0.363873,-0.122733,-0.11389,-0.121749,-0.073238,-0.15372,0.021277,0.177809,-0.322587,-0.096396,-0.517145,-0.472585,3
1.522635,-0.37258,0,-0.35697,-0.19451,-0.310637,-0.125904,-0.179205,-0.119263,0.3838,0.382481,0.462821,0.286266,-0.32404,0.84203,-1.101698,0.447228,-0.525103,-0.418649,3
-1.273551,0.601607,0,-0.35697,-0.19451,-0.351807,-0.108066,-0.440818,-0.12978,-0.761953,-0.756005,-0.742037,-0.783146,0.673538,-0.492088,0.158341,-0.774632,0.410342,-0.401164,3
-1.396912,-0.546542,0,-0.35697,4.390359,0.821506,-0.023924,1.267361,-0.043452,-0.638742,-0.686237,-0.586324,-0.648705,0.088415,-0.174171,0.206435,-0.616721,0.604465,-0.593828,2
-1.273551,-0.494353,0,-0.35697,-0.19451,-0.2283,-0.104101,-0.056094,-0.087524,-0.888073,-0.914568,-0.844144,-0.905365,0.481696,-0.435317,0.254528,-0.87818,2.158054,-0.51061,2
0.234196,1.019116,0,-0.35697,-0.19451,0.224558,-0.10278,-0.040704,-0.078644,-0.066352,-0.036125,-0.045159,-0.120111,0.328221,0.086975,-0.476488,-0.067921,-0.585543,-0.375416,5
1.481514,1.053908,0,-0.35697,-0.19451,-0.516483,-0.125574,-0.456207,-0.12682,-0.660086,-0.657695,-0.787985,-0.502044,0.558433,-1.394747,1.80313,-0.681439,-0.093456,2.25941,6
1.75565,-1.590313,0,-0.35697,-0.19451,-0.516483,-0.114221,-0.302318,-0.130687,2.088368,2.028374,2.04802,2.171481,-2.242474,1.443803,-0.197549,2.054798,-0.902919,-0.684831,1
1.070311,-1.085823,0,-0.35697,-0.19451,-0.639989,-0.121089,-0.471596,-0.132638,-0.787177,-0.809917,-0.731827,-0.822867,0.433735,-0.276359,0.033299,-0.764278,1.048433,-0.456408,4
-0.368903,-0.285599,0,-0.35697,-0.19451,1.027352,-0.044061,0.420964,0.151091,-0.74255,-0.797231,-0.680772,-0.755647,0.107606,-0.196877,0.225672,-0.712503,1.184064,-0.593562,2
-1.19131,1.140889,0,-0.35697,-0.19451,-0.331223,-0.122353,1.051914,0.426359,-0.208964,-0.185177,-0.205978,-0.233162,0.385774,-0.151465,-0.130216,-0.231008,-0.681903,-0.44408,5
-1.19131,0.392853,0,-0.35697,-0.19451,-0.516483,-0.124583,-0.486985,-0.135637,-0.836655,-0.775032,-0.85946,-0.859533,1.239475,-0.838392,0.177578,-0.891123,0.633071,0.067647,0
0.357557,0.097117,0,-0.35697,-0.19451,2.283004,0.054235,-0.471596,-0.126097,-0.131353,-0.150291,-0.070686,-0.184277,-0.065053,0.297027,-0.438017,-0.093807,-0.38757,-0.463267,3
-0.533384,1.210474,0,-0.35697,-0.19451,0.512741,-0.090468,-0.056094,-0.109405,0.637981,0.594957,0.743616,0.545979,-0.909163,1.228069,-1.169031,0.731986,-0.557638,-0.483049,5
-0.286662,-0.96405,0,-0.35697,-0.19451,-0.331223,-0.114425,-0.425429,-0.126065,1.800232,1.77784,1.854028,1.737607,-1.666943,1.835519,-1.438352,1.858068,-0.822349,-0.522283,1
-0.889761,-1.242389,0,-0.35697,-0.19451,-0.434145,-0.114012,-0.456207,-0.127576,1.953521,1.945918,1.953574,1.939278,-1.657352,1.602761,-1.05361,1.959019,-0.913296,-0.560903,1
-0.862347,1.367039,0,-0.35697,-0.19451,0.245144,-0.089214,-0.25615,-0.120951,0.613727,0.594957,0.705325,0.515425,-0.669357,1.114528,-1.217128,0.693155,-0.56508,-0.451496,5
1.618582,-0.511749,0,-0.35697,-0.19451,-0.454729,-0.120371,-0.610097,-0.139668,-0.939491,-0.930425,-0.941145,-0.935919,0.846197,-0.781621,0.475757,-0.97655,2.412888,-0.458375,4
-1.410619,-0.633523,0,-0.35697,-0.19451,-0.001871,-0.099234,-0.348483,-0.129568,0.706861,0.655211,0.830405,0.600977,-1.043456,1.404062,-1.332549,0.82,-0.513308,-0.480267,3
-0.396316,-0.546542,0,2.410147,-0.19451,0.533323,-0.060909,-0.179205,-0.129088,-0.37098,-0.315198,-0.331057,-0.468434,0.807828,-0.037919,-0.745809,-0.357853,-0.020455,-0.206915,0
-0.08106,0.514626,0,-0.35697,-0.19451,1.171444,-0.003788,-0.656264,-0.137857,-0.882252,-0.851143,-0.925829,-0.850366,0.999671,-1.014381,0.716223,-0.961018,-1.497424,-0.555752,4
-0.533384,1.22787,0,-0.35697,-0.19451,-0.043039,-0.098899,-0.148427,-0.133622,-0.531056,-0.559387,-0.632272,-0.376771,0.174744,-1.110892,1.706945,-0.575304,-0.327455,2.559966,6
-1.629927,0.879946,0,-0.35697,-0.19451,-0.001871,-0.104845,0.128575,-0.071654,-0.470906,-0.505475,-0.606745,-0.26983,0.069233,-1.292559,2.120549,-0.4847,-0.197215,2.431781,6
-1.177603,-0.216014,0,-0.35697,-0.19451,-0.434145,-0.118967,-0.425429,-0.132866,-0.812401,-0.736977,-0.839038,-0.844256,1.344988,-0.844069,0.081392,-0.867825,0.595797,0.121091,0
-1.396912,0.410249,0,-0.35697,-0.19451,-0.578236,-0.124335,-0.471596,-0.133055,-0.850237,-0.81943,-0.844144,-0.877866,0.970895,-0.656724,0.139104,-0.873002,1.189404,-0.12868,0
1.687116,-1.224993,0,-0.35697,-0.19451,-0.434142,-0.120949,-0.440818,-0.128269,2.559864,2.722873,2.333932,2.645071,-0.602219,0.592237,-0.399538,2.344744,-1.339296,-0.553015,1
-1.259844,-0.407372,0,-0.35697,-0.19451,-0.434145,-0.1154,-0.486985,-0.133963,-0.938521,-0.933596,-0.951356,-0.917586,0.807828,-0.855423,0.639274,-0.986905,2.412888,-0.630415,2
-0.300369,1.610586,0,-0.35697,-0.19451,-0.372391,-0.112773,-0.071481,-0.120712,-0.589264,-0.625982,-0.701194,-0.413436,0.145971,-1.230112,1.937795,-0.606368,0.021037,2.465773,6
1.618582,-0.511749,0,-0.35697,-0.19451,-0.454729,-0.120371,-0.610097,-0.139668,-0.939491,-0.930425,-0.941145,-0.935919,0.846197,-0.781621,0.475757,-0.97655,2.412888,-0.458375,4
-1.396912,-1.712086,0,-0.35697,-0.19451,-0.290054,-0.110578,-0.502374,-0.129171,0.874697,0.794748,1.029514,0.756807,-1.436729,1.750366,-1.52492,1.021918,-0.476117,-0.496671,3
-0.684159,-0.842277,0,-0.35697,-0.19451,0.348063,-0.024488,-0.056094,-0.076944,-0.290457,-0.270801,-0.216187,-0.395102,0.41455,0.257286,-0.851621,-0.241362,0.012133,-0.30589,0
1.33074,0.13191,0,-0.35697,-0.19451,-0.701743,-0.127308,-0.671653,-0.140171,-0.970536,-0.936767,-1.015172,-0.938975,1.095592,-1.093861,0.754698,-1.051622,-1.8698,0.881942,4
1.577462,-1.051031,0,-0.35697,-0.19451,-0.495898,-0.115171,-0.56393,-0.133545,-0.735759,-0.756005,-0.693536,-0.758702,0.41455,-0.321776,0.129486,-0.725447,0.529137,-0.491119,4
1.193672,-0.511749,0,-0.35697,-0.19451,-0.063626,-0.07437,-0.333096,-0.123798,-0.561132,-0.635495,-0.443375,-0.624263,-0.218529,0.325414,-0.332214,-0.471755,0.655983,-0.515469,4
-0.533384,1.106096,0,-0.35697,-0.19451,-0.290054,-0.111252,-0.27154,-0.127414,-0.61061,-0.603783,-0.777775,-0.410381,0.558433,-1.616153,2.178255,-0.603779,0.159591,2.138278,6
1.001777,1.036512,0,-0.35697,-0.19451,-0.31064,-0.100959,0.267076,-0.113009,0.444919,0.458592,0.513876,0.344319,-0.237711,0.825,-1.159413,0.499004,-0.56183,-0.396071,5
-0.08106,-0.668315,0,-0.35697,-0.19451,-0.516483,-0.120619,-0.42543,-0.129843,1.676046,1.597079,1.80043,1.584836,-2.079407,2.204534,-1.649967,1.803713,-0.663249,-0.532857,1
1.248499,0.792965,0,-0.35697,-0.19451,-0.392976,-0.118637,-0.133039,-0.133055,-0.535907,-0.572071,-0.655246,-0.352327,0.107606,-1.235789,1.985884,-0.554594,-0.114481,2.464628,6
-1.383205,1.419228,0,-0.35697,-0.19451,0.121634,-0.091921,-0.009926,-0.097846,0.498279,0.483963,0.587903,0.399318,-0.535072,1.006664,-1.169031,0.574076,-0.538659,-0.437033,5
-0.615625,-0.129033,0,-0.35697,-0.19451,-0.145963,-0.090888,-0.24076,-0.125309,-0.402026,-0.331055,-0.38211,-0.489823,0.970895,-0.196877,-0.640006,-0.409626,-0.085537,-0.174294,0
-1.53398,1.175681,0,-0.35697,-0.19451,0.615664,-0.006732,1.482807,0.540471,-0.30792,-0.264457,-0.328505,-0.321773,0.644762,-0.3899,0.014061,-0.350087,-0.83124,-0.320554,5
-1.5751,-0.511749,0,-0.35697,-0.19451,-0.537067,-0.124665,-0.471596,-0.136834,-0.911357,-0.933596,-0.877328,-0.920642,0.539249,-0.520475,0.341096,-0.911833,2.449387,-0.535038,2
-0.300369,1.784548,0,-0.35697,-0.19451,-0.063626,-0.089236,-0.225372,-0.110384,-0.617399,-0.645011,-0.742037,-0.434825,0.251484,-1.337976,2.014745,-0.624489,0.068166,2.372784,6
1.467808,-1.607709,0,-0.35697,-0.19451,-0.495898,-0.119632,-0.456207,-0.134318,2.040826,1.971291,2.03017,2.09814,-2.29043,1.602761,-0.418782,2.036695,-0.856614,-0.661334,1
-0.026233,0.340664,0,-0.35697,-0.19451,-0.59882,-0.118619,-0.594708,-0.137857,-0.959865,-0.936767,-0.987093,-0.938975,0.990079,-0.968965,0.648893,-1.023146,1.536884,-0.473362,2
0.179369,0.35806,0,-0.35697,-0.19451,-0.372391,-0.108117,-0.594708,-0.131091,-0.953074,-0.920911,-0.992198,-0.926753,1.066816,-1.042767,0.696986,-1.028324,-0.247572,-0.350327,4
-1.122776,0.236287,0,-0.35697,-0.19451,-0.639989,-0.125574,-0.286928,-0.110384,-0.926879,-0.91774,-0.928382,-0.923697,0.836605,-0.770267,0.466139,-0.963607,2.151011,-0.458375,4
1.550048,-0.094241,0,-0.35697,-0.19451,-0.578236,-0.123344,-0.456207,-0.138912,-0.839565,-0.759176,-0.872223,-0.868699,1.412133,-0.906517,0.119867,-0.896301,0.832949,0.20429,0
-1.438032,1.140889,0,-0.35697,-0.19451,-0.063626,-0.088245,0.06702,-0.07518,-0.077024,-0.077353,-0.032395,-0.129279,0.059641,0.23458,-0.457252,-0.054976,-0.512502,-0.440929,5
-0.917174,-0.216014,0,-0.35697,-0.19451,0.492155,-0.050338,-0.102259,-0.123987,-0.464116,-0.492788,-0.412744,-0.492878,0.117197,-0.037919,-0.053269,-0.440692,-0.077382,-0.511748,4
-1.040535,0.271079,0,-0.35697,-0.19451,-0.639989,-0.125574,-0.579319,-0.13866,-0.958895,-0.936767,-0.984541,-0.938975,0.980487,-0.957611,0.639274,-1.020558,1.536884,-0.473362,2
-1.410619,-0.633523,0,-0.35697,-0.19451,-0.001871,-0.099234,-0.348483,-0.129568,0.706861,0.655211,0.830405,0.600977,-1.043456,1.404062,-1.332549,0.82,-0.513308,-0.480267,3
1.508928,-0.650919,0,-0.35697,-0.19451,-0.59882,-0.126895,-0.594708,-0.139101,-0.647476,-0.714778,-0.530166,-0.715926,-0.084243,0.251609,-0.341832,-0.559771,0.893678,-0.490025,4
-1.246137,-0.703107,0,-0.35697,-0.19451,-0.166549,-0.11971,0.005462,-0.132866,-0.461206,-0.378622,-0.453587,-0.544821,1.124369,-0.327453,-0.572673,-0.482111,-0.073672,-0.093257,0
-1.410619,-1.155408,0,-0.35697,-0.19451,-0.372392,-0.110791,-0.486986,-0.131859,2.332839,2.367703,2.211389,2.418973,-1.580614,1.103175,-0.284117,2.220471,-1.100647,-0.646858,1
-0.396316,-0.511749,0,-0.35697,-0.19451,-0.434145,-0.120949,-0.548541,-0.132866,-0.440832,-0.480104,-0.354031,-0.502044,0.002086,0.21755,-0.370685,-0.381151,0.107981,-0.467208,4
-0.738986,-0.494353,0,-0.35697,-0.19451,0.080466,-0.046374,0.06702,-0.079715,-0.721207,-0.800403,-0.660353,-0.709815,-0.132199,-0.185524,0.446901,-0.691795,1.191405,-0.700245,2
1.248499,-0.790088,0,-0.35697,-0.19451,-0.207717,-0.11938,0.528688,-0.032105,-0.024636,-0.04247,0.041632,-0.086501,-0.141791,0.421926,-0.572673,0.020095,-0.381863,-0.447109,3
1.728237,0.86255,0,2.410147,-0.19451,0.101052,-0.086394,-0.009926,-0.119142,0.516712,0.487134,0.628746,0.405428,-0.688548,1.171299,-1.294078,0.615495,-0.47535,-0.443466,5
0.6454,-1.10322,0,-0.35697,-0.19451,-0.392976,-0.118637,-0.379261,-0.134567,2.26882,2.316957,2.16289,2.324266,-1.407956,1.154269,-0.54382,2.171289,-1.0996,-0.60213,1
-0.780106,0.062325,0,-0.35697,-0.19451,-0.310637,-0.105553,-0.317706,-0.126097,-0.541727,-0.625982,-0.407639,-0.615095,-0.32404,0.450308,-0.438017,-0.435515,0.764537,-0.435448,2
-0.588211,-0.250806,0,2.410147,-0.19451,-0.434145,-0.12194,-0.302318,-0.126569,-0.504861,-0.388138,-0.532718,-0.578431,1.469685,-0.599953,-0.457252,-0.56236,-0.222807,0.055869,0
0.563159,-1.520728,0,-0.35697,-0.19451,-0.701743,-0.127308,-0.671653,-0.140171,-0.970536,-0.936767,-1.015172,-0.938975,1.095592,-1.093861,0.754698,-1.051622,-1.8698,0.881942,4
1.248499,0.479834,0,-0.35697,-0.19451,-0.639989,-0.121089,-0.640875,-0.137245,-0.967626,-0.936767,-1.007514,-0.938975,1.066816,-1.059798,0.725842,-1.043856,-0.896463,-0.473362,4
0.768761,0.671192,0,-0.35697,-0.19451,0.286312,0.032248,3.037098,0.024132,0.134471,0.103408,0.164159,0.127381,-0.391187,0.30838,-0.130216,0.144352,-0.619203,-0.62419,5
0.590573,-1.451143,0,-0.35697,-0.19451,-0.701743,-0.127308,-0.671653,-0.140171,-0.970536,-0.936767,-1.015172,-0.938975,1.095592,-1.093861,0.754698,-1.051622,-1.8698,0.881942,4
-1.067949,1.888925,0,-0.35697,-0.19451,-0.2283,-0.099332,-0.394651,-0.124963,-0.637773,-0.622812,-0.808406,-0.440935,0.654354,-1.66157,2.159019,-0.629666,0.324441,2.095504,6
-0.368903,0.35806,0,-0.35697,-0.19451,-0.619405,-0.126647,-0.579319,-0.13866,-0.944342,-0.936767,-0.94625,-0.938975,0.836605,-0.787298,0.494994,-0.981727,2.510221,-0.473362,2
0.755054,0.305872,0,-0.35697,-0.19451,-0.681158,-0.124274,-0.656264,-0.137857,-0.969566,-0.936767,-1.01262,-0.938975,1.086,-1.082507,0.745079,-1.049033,-1.383132,-0.473362,4
-0.547091,1.332247,0,-0.35697,-0.19451,0.965598,-0.030882,1.005749,-0.066584,0.564249,0.553729,0.654273,0.460426,-0.554254,1.063435,-1.245981,0.641382,-0.555001,-0.430944,5
0.357557,1.106096,0,-0.35697,-0.19451,-0.248886,-0.110791,-0.102259,-0.122475,-0.665908,-0.670381,-0.79309,-0.502044,0.50088,-1.394747,1.860845,-0.681439,0.006439,2.277523,6
0.193076,-0.181222,0,-0.35697,-0.19451,-0.351807,-0.105553,-0.486985,-0.133002,-0.202174,-0.226402,-0.165134,-0.220942,-0.055461,0.081298,-0.082125,-0.189588,-0.435847,-0.541587,4
0.30273,-1.259785,0,2.410147,-0.19451,-0.269468,-0.10278,-0.25615,-0.107109,2.338654,2.402581,2.206288,2.409816,-1.321626,1.035052,-0.428399,2.215299,-1.144692,-0.610737,1
-1.520273,0.392853,0,2.410147,-0.19451,-0.372391,-0.116737,-0.363873,-0.127576,-0.693072,-0.708436,-0.655246,-0.715926,0.424142,-0.3161,0.110248,-0.686616,0.267054,-0.482751,3
-1.629927,-0.059448,0,-0.35697,-0.19451,-0.578236,-0.125326,-0.533152,-0.138849,-0.940462,-0.930425,-0.94625,-0.932864,0.855789,-0.810006,0.514231,-0.981727,2.510221,-0.449348,2
0.151956,0.097117,0,2.410147,-0.19451,0.018711,-0.058514,-0.117649,-0.086516,-0.323443,-0.391309,-0.213635,-0.385937,-0.352822,0.467343,-0.438017,-0.238773,0.100101,-0.516492,3
-0.42373,0.218891,0,-0.35697,-0.19451,-0.619405,-0.126647,-0.610097,-0.139668,-0.903596,-0.908226,-0.882434,-0.914531,0.692722,-0.599953,0.321858,-0.91701,1.840472,-0.458375,4
1.37186,-1.520728,0,-0.35697,-0.19451,-0.537067,-0.121239,-0.56393,-0.134599,-0.762923,-0.79406,-0.701194,-0.798424,0.337813,-0.213912,0.023681,-0.733212,0.911167,-0.48171,4
1.056604,1.210474,0,-0.35697,-0.19451,-0.290054,-0.110578,0.267076,-0.097846,0.121858,0.144636,0.148844,0.066273,0.107606,0.279997,-0.582291,0.128821,-0.650459,-0.407745,5
-0.834933,1.262662,0,-0.35697,-0.19451,0.286312,-0.074332,0.282464,-0.101453,0.336263,0.328569,0.396451,0.267932,-0.343231,0.677395,-0.803524,0.379922,-0.599607,-0.453599,5
-1.396912,-0.668315,0,-0.35697,-0.19451,-0.166549,-0.103854,-0.179205,-0.123798,-0.50001,-0.397651,-0.512297,-0.578431,1.335396,-0.492088,-0.50535,-0.54165,-0.118882,-0.015513,0
-1.067949,0.897342,0,-0.35697,-0.19451,-0.207717,-0.109719,-0.348483,-0.125069,-0.348668,-0.403993,-0.468901,-0.14761,-0.218529,-1.088184,2.062834,-0.381151,-0.33028,2.583942,6
-1.205017,-0.790088,0,-0.35697,-0.19451,-0.331223,-0.123344,0.036242,-0.091302,0.177157,0.236603,0.176923,0.118213,0.395366,0.143745,-0.640006,0.157296,-0.735743,-0.33855,3
