@relation vehicle-weka.filters.unsupervised.attribute.Standardize

@attribute COMPACTNESS numeric
@attribute CIRCULARITY numeric
@attribute 'DISTANCE CIRCULARITY' numeric
@attribute 'RADIUS RATIO' numeric
@attribute 'PR.AXIS ASPECT RATIO' numeric
@attribute 'MAX.LENGTH ASPECT RATIO' numeric
@attribute 'SCATTER RATIO' numeric
@attribute ELONGATEDNESS numeric
@attribute 'PR.AXIS RECTANGULARITY' numeric
@attribute 'MAX.LENGTH RECTANGULARITY' numeric
@attribute 'SCALED VARIANCE_MAJOR' numeric
@attribute 'SCALED VARIANCE_MINOR' numeric
@attribute 'SCALED RADIUS OF GYRATION' numeric
@attribute 'SKEWNESS ABOUT_MAJOR' numeric
@attribute 'SKEWNESS ABOUT_MINOR' numeric
@attribute 'KURTOSIS ABOUT_MAJOR' numeric
@attribute 'KURTOSIS ABOUT_MINOR' numeric
@attribute 'HOLLOWS RATIO' numeric
@attribute class {0,1,2,3}

@data
-0.203837,0.022415,-0.386053,-0.207363,-0.595044,-0.340644,-0.295962,0.008474,-0.224811,-0.06881,-0.147327,-0.333411,0.070566,-0.462426,0.329975,-0.291034,0.173164,-0.085012,1
0.403367,-0.139663,0.818649,0.987659,0.545894,0.094024,0.57635,-0.759619,0.546752,-0.275483,0.871949,0.487223,0.009116,-0.061731,1.753215,-0.179067,0.173164,0.183849,1
1.860655,0.670727,1.325892,0.50965,-0.595044,0.528691,1.117786,-1.143665,0.932534,0.551211,0.74454,1.075816,0.347094,-0.996688,1.143255,0.940598,0.497632,0.72157,0
0.160485,0.346571,-0.576269,0.77853,1.052977,-0.340644,-0.055324,-0.375572,-0.224811,0.275646,-0.147327,-0.056094,0.316369,-0.462426,0.533295,0.716665,1.795501,1.393722,2
-0.932481,-0.301741,-1.337134,-1.492012,-1.102127,-0.12331,-0.566679,0.648551,-0.610593,-0.275483,-0.625112,-0.644687,-0.08306,1.674618,0.329975,-0.514967,-1.611406,-1.832606,2
-0.689599,0.508649,0.501622,0.270646,-0.214731,-0.12331,0.185314,-0.375572,0.16097,0.275646,0.362311,0.113693,0.715797,-0.595992,1.346575,0.380766,0.497632,0.452709,1
1.617773,1.643196,1.325892,-0.057985,-1.60921,-0.340644,2.501453,-1.783742,2.861444,1.653469,2.560125,2.626531,1.975534,1.407488,-0.279986,1.948297,-1.611406,-1.294885,2
1.253451,0.670727,1.452703,1.196788,-0.08796,0.528691,1.147865,-1.143665,1.318316,0.620102,0.903802,1.115432,-0.205961,-1.130253,-1.296586,0.716665,0.659865,1.528152,1
-0.568159,-0.625897,-1.210323,-1.043879,-0.341502,-0.557978,-1.378832,1.80069,-1.382157,-0.757721,-1.294012,-1.22762,-0.759016,0.472531,1.143255,-1.074799,-0.47577,-1.026024,3
-0.446718,-0.950053,-1.590756,-1.64139,-1.735981,-0.340644,-1.017875,1.288628,-0.996375,-0.619939,-1.071045,-1.012557,-0.728291,1.674618,1.143255,-0.514967,-0.962471,-1.832606,3
0.524807,-0.139663,0.374811,0.210895,0.672665,0.311358,-0.326042,0.264505,-0.224811,0.068973,-0.497703,-0.412645,-0.636115,-0.863122,1.549895,-0.403,0.822099,0.856,3
1.01057,1.643196,1.199081,1.31629,0.672665,0.746025,1.599061,-1.399696,1.704098,1.997925,1.190473,1.579515,1.176677,-0.195296,-0.889946,0.940598,-0.313537,0.452709,1
-0.932481,-0.787975,-1.020107,-0.894501,-0.341502,-0.340644,-1.408912,1.672674,-1.382157,-0.619939,-1.389569,-1.216301,-0.974093,-1.263818,0.126654,-0.179067,2.119968,1.662582,3
0.889129,0.670727,1.325892,1.286415,0.672665,0.311358,0.967387,-1.015649,0.932534,0.551211,0.840097,0.911689,-0.021609,-0.462426,-0.483306,-0.179067,0.010931,0.049418,0
1.860655,1.643196,0.882054,0.659028,-0.595044,-0.557978,2.170576,-1.655726,2.08988,1.515687,2.49642,2.360532,2.06771,1.674618,0.329975,-0.403,-0.800238,-1.563746,2
-0.203837,0.022415,-0.512864,0.539526,1.56006,-0.340644,-0.356121,0.008474,-0.610593,-0.344374,-0.306588,-0.367369,0.254918,-0.328861,0.329975,-0.7389,0.984333,0.72157,2
-0.689599,-1.760444,-1.52735,-0.864625,-0.341502,-0.557978,-1.258513,1.416643,-0.996375,-1.239959,-1.294012,-1.114429,-1.895851,-1.263818,-0.483306,-0.291034,1.633267,1.393722,3
-0.082396,-0.950053,0.248,0.330397,-0.341502,0.094024,-0.055324,-0.247557,-0.224811,-0.964395,-0.083622,-0.124008,-1.404247,-1.263818,-0.076666,0.492732,1.3088,1.124861,1
0.281926,-1.27421,-0.512864,0.539526,0.799435,-0.12331,-0.295962,0.136489,-0.224811,-0.964395,-0.179179,-0.35039,-1.250621,-0.462426,-0.686626,0.380766,0.173164,0.183849,1
-0.689599,-0.301741,-0.766486,0.24077,1.56006,2.267362,-0.50652,0.39252,-0.610593,-0.344374,-0.274736,-0.554134,-0.205961,0.472531,-1.093266,-0.403,-0.47577,-0.891594,2
-0.689599,-0.139663,0.12119,-1.014003,-0.848585,0.746025,-0.416281,0.39252,-0.224811,0.688993,-0.402146,-0.503198,-0.328862,0.338965,0.126654,-0.179067,-0.962471,-0.085012,3
-0.203837,-0.787975,-1.020107,-1.731016,-1.735981,-0.340644,-0.897556,1.160612,-0.610593,-0.551048,-0.943636,-0.922004,-0.820467,1.674618,1.143255,0.716665,-1.124705,-1.698176,3
-0.689599,-0.139663,-0.766486,-0.535994,-0.08796,-0.12331,-0.777237,0.648551,-0.996375,-0.344374,-0.816226,-0.72958,-0.052335,-0.595992,0.126654,-0.514967,1.146566,0.990431,2
0.039045,-0.950053,-0.449459,0.449899,1.306519,-0.12331,-0.416281,0.136489,-0.610593,-1.033286,-0.433998,-0.423964,-0.912642,-0.328861,-0.483306,-0.850866,0.497632,0.58714,2
1.617773,0.994884,1.325892,0.390148,-0.721814,0.528691,1.328344,-1.27168,1.318316,0.964558,1.190473,1.319176,1.299578,-0.061731,-0.889946,-0.962833,-0.151303,0.318279,1
-0.932481,-1.112132,-1.52735,-1.492012,-0.721814,-0.992645,-1.529231,2.05672,-1.382157,-1.308851,-1.548831,-1.312513,-0.697566,0.739661,0.533295,-1.186766,-0.800238,-1.294885,3
-1.782565,-0.950053,-0.639675,-1.253008,-1.102127,0.094024,-0.807317,0.904582,-0.610593,-0.895504,-0.752522,-0.820132,-0.943368,0.606096,0.126654,0.940598,-1.286939,-0.891594,0
-0.446718,-0.950053,0.438217,0.360272,0.03881,-0.12331,0.185314,-0.375572,0.16097,-1.102177,0.362311,0.102374,-0.636115,-0.328861,0.939935,0.268799,0.010931,-0.085012,1
-0.932481,0.022415,-1.020107,-1.282883,-0.595044,-0.12331,-0.626839,0.648551,-0.610593,-0.206592,-0.59326,-0.672984,0.347094,1.808184,-1.296586,-0.626933,-1.611406,-1.832606,2
2.346417,0.508649,1.008865,1.166912,0.03881,0.094024,1.027546,-1.015649,0.932534,0.206755,0.871949,0.979603,0.254918,-1.130253,2.159855,1.836331,0.659865,1.124861,1
-0.81104,0.670727,0.248,0.629152,0.292352,0.094024,0.245473,-0.503588,0.16097,0.344537,0.266754,0.175948,1.053775,-0.729557,0.939935,-0.626933,0.497632,0.452709,0
1.739214,1.805274,1.262487,2.302183,1.686831,-0.557978,2.110417,-1.655726,2.08988,1.309013,2.400863,2.349213,1.637556,1.273923,0.533295,0.044866,-0.47577,-1.429315,2
-0.932481,-0.787975,-1.020107,-0.924376,-0.341502,-0.992645,-0.957716,1.032597,-0.996375,-1.033286,-0.848079,-0.910685,-0.728291,0.2054,-0.076666,0.156833,-0.47577,-0.757164,1
-1.053921,-0.301741,-1.020107,-1.432261,-0.975356,-0.340644,-0.566679,0.648551,-0.610593,-0.06881,-0.625112,-0.656006,0.009116,1.941749,-1.296586,-0.850866,-1.611406,-1.832606,2
0.889129,1.805274,1.199081,1.85405,1.306519,0.311358,1.448663,-1.27168,1.318316,1.584578,1.381587,1.460665,1.268852,-0.061731,-0.889946,-0.7389,-0.313537,0.183849,1
1.374892,1.643196,0.882054,0.360272,-0.721814,0.094024,1.508822,-1.399696,1.704098,1.860143,1.349735,1.545558,1.268852,0.2054,-0.483306,-0.850866,-0.313537,-0.219442,0
-0.689599,-0.950053,0.374811,0.748655,0.926206,-0.12331,-0.025244,-0.119542,-0.224811,-1.033286,0.330459,-0.135327,-0.728291,0.2054,-0.686626,1.052565,-0.47577,-0.488303,0
2.346417,1.31904,0.691838,0.838281,0.03881,0.528691,1.418583,-1.27168,1.318316,1.171231,1.031211,1.404069,0.654347,-0.061731,-0.076666,1.388464,-0.151303,0.452709,1
-0.568159,-0.463819,-0.449459,-0.864625,-0.848585,-0.557978,-0.717078,0.648551,-0.610593,-0.619939,-0.59326,-0.72392,-0.267412,-0.195296,1.753215,1.500431,0.335398,0.318279,0
0.524807,-1.598366,-0.766486,0.390148,0.799435,-0.775311,-0.416281,0.008474,-0.610593,-1.653306,-0.147327,-0.390007,-1.77295,-0.195296,-0.686626,1.052565,2.119968,1.259291,2
0.889129,0.508649,0.184595,0.659028,-0.214731,0.528691,0.185314,-0.375572,0.16097,0.344537,0.107492,0.102374,0.377819,-1.397384,-0.279986,1.052565,1.3088,1.931443,1
1.739214,1.481118,1.325892,1.286415,0.419123,0.528691,1.177945,-1.143665,1.318316,0.964558,1.254178,1.177687,2.006259,-0.195296,0.533295,-1.410699,0.010931,0.183849,1
-0.325277,-0.787975,0.057784,-0.087861,-0.214731,-0.12331,-0.265882,0.008474,-0.224811,-1.033286,0.011935,-0.322092,-0.60539,-0.061731,-0.279986,-0.626933,-0.47577,-0.622733,1
-0.932481,-0.301741,-0.829891,-1.37251,-0.975356,-0.557978,-0.566679,0.648551,-0.610593,-0.275483,-0.46585,-0.650346,0.070566,1.941749,-0.686626,-0.626933,-1.449172,-1.832606,2
0.403367,-1.598366,-1.020107,-0.535994,0.292352,-0.12331,-1.228433,1.416643,-0.996375,-1.308851,-1.294012,-1.09745,-1.926577,-0.863122,-0.076666,-1.186766,0.984333,0.58714,3
1.374892,1.31904,1.642919,1.107161,0.165581,0.746025,1.599061,-1.27168,1.704098,1.377905,1.190473,1.539898,0.807973,-0.195296,1.753215,2.50813,0.010931,0.990431,1
0.039045,-0.301741,-0.829891,-0.237239,-0.341502,-0.340644,-0.50652,0.264505,-0.610593,-0.344374,-0.433998,-0.514517,0.377819,-0.729557,1.143255,-0.179067,0.659865,0.318279,1
0.281926,0.022415,0.311406,0.001766,0.672665,0.311358,-0.44636,0.39252,-0.610593,0.068973,-0.688817,-0.503198,-0.021609,-0.729557,0.533295,-0.514967,0.497632,0.72157,3
-0.568159,0.346571,-0.132432,-1.133505,-0.975356,0.528691,-0.265882,0.264505,-0.224811,1.033449,-0.433998,-0.401326,-0.021609,0.606096,-1.093266,-0.626933,-1.124705,-0.353873,3
1.253451,1.643196,1.452703,1.405917,0.799435,0.528691,1.087706,-1.143665,0.932534,1.446796,1.031211,1.036199,1.268852,-0.195296,0.533295,0.604699,0.010931,0.049418,0
1.860655,1.481118,1.325892,1.525419,0.545894,0.528691,1.358423,-1.27168,1.318316,1.309013,1.28603,1.341814,1.145951,-0.328861,-1.093266,1.164531,-0.151303,0.72157,1
1.860655,1.31904,1.325892,1.226663,0.165581,0.528691,1.508822,-1.399696,1.704098,1.653469,1.28603,1.511601,1.145951,-0.195296,-0.076666,-1.074799,-0.151303,0.452709,1
0.646248,1.481118,1.135676,0.898032,0.03881,0.094024,0.937307,-1.015649,0.932534,1.240122,1.063063,0.906029,2.036984,-0.328861,-0.889946,-0.626933,0.010931,0.318279,0
-0.203837,0.184493,-0.005621,0.031641,-0.468273,-0.12331,-0.115483,-0.119542,-0.224811,0.068973,-0.242884,-0.174944,-0.328862,-1.530949,0.329975,-0.179067,1.795501,1.662582,0
-1.175362,-1.112132,-1.020107,-0.924376,0.03881,-0.557978,-1.288593,1.672674,-0.996375,-1.102177,-1.421421,-1.176684,-1.096994,-0.328861,-0.483306,-0.626933,-0.638004,-0.757164,0
-1.053921,-0.463819,-1.020107,-1.462136,-1.102127,-0.340644,-0.596759,0.520535,-0.610593,-0.206592,-0.497703,-0.650346,-0.359587,1.674618,-0.279986,-0.962833,-1.449172,-1.832606,2
-0.568159,-1.436288,-0.893296,-0.83475,-0.341502,-0.12331,-0.897556,0.776566,-0.996375,-1.239959,-0.720669,-0.842771,-1.465698,0.071835,0.126654,-1.298732,0.010931,0.049418,3
1.739214,1.31904,1.389297,0.360272,-0.721814,0.528691,1.538902,-1.27168,1.704098,1.309013,1.190473,1.539898,1.207402,-0.061731,1.753215,0.604699,0.010931,0.452709,1
1.253451,1.481118,1.199081,0.838281,0.292352,0.528691,1.328344,-1.27168,1.318316,1.653469,0.935654,1.296538,1.453204,0.2054,1.549895,-0.962833,-0.313537,0.049418,1
0.767689,0.994884,0.438217,0.898032,0.419123,-0.557978,0.967387,-1.143665,0.932534,0.757884,0.967506,1.030539,0.930874,0.2054,-0.076666,-0.626933,0.659865,-0.353873,2
-1.053921,-1.598366,-1.146918,-1.193256,-0.595044,-0.557978,-1.58939,2.05672,-1.382157,-1.584415,-1.612536,-1.357789,-1.588599,-0.996688,-1.093266,1.164531,1.146566,0.990431,3
0.524807,1.643196,1.642919,-0.02811,-1.102127,0.528691,1.659221,-1.399696,1.704098,2.066816,1.349735,1.681387,1.299578,0.071835,0.329975,1.948297,-0.313537,0.318279,0
-1.175362,-1.112132,-0.512864,-0.924376,-0.595044,-0.12331,-0.897556,1.032597,-0.996375,-1.446633,-0.911784,-0.893707,-1.465698,-0.061731,0.533295,0.828632,-0.962471,-0.622733,0
-0.568159,-1.112132,-0.259243,-0.476243,-0.08796,-0.340644,-0.686998,0.648551,-0.610593,-1.446633,-0.720669,-0.712601,-1.004818,-0.462426,-1.296586,-0.403,-0.313537,-0.219442,0
1.253451,1.643196,1.452703,1.615046,1.052977,0.311358,1.629141,-1.399696,1.704098,1.997925,1.540849,1.681387,1.330303,0.338965,1.549895,-0.179067,-0.151303,0.049418,0
-1.175362,-0.139663,-1.083512,-1.223132,-0.848585,-0.12331,-0.566679,0.648551,-0.610593,0.000081,-0.625112,-0.650346,0.039841,1.273923,-1.093266,-0.179067,-1.611406,-1.698176,2
-1.661125,-1.436288,-0.829891,-1.253008,-0.721814,-0.340644,-1.228433,1.544659,-0.996375,-1.653306,-1.325864,-1.131407,-1.281346,-0.328861,-0.889946,0.940598,-0.962471,-0.622733,0
-1.782565,-0.301741,-0.639675,-0.83475,0.03881,-0.12331,-0.47644,0.39252,-0.610593,-0.275483,-0.433998,-0.542815,-0.021609,0.739661,-1.296586,-0.514967,-1.124705,-1.026024,2
-0.568159,-0.301741,-0.322648,-0.655496,-0.975356,-0.12331,-0.747158,0.648551,-0.610593,-0.137701,-0.816226,-0.746558,-0.021609,-1.130253,1.346575,-0.850866,0.822099,0.72157,1
-1.296803,-0.787975,-1.463945,-1.581639,-1.102127,-0.340644,-1.108115,1.416643,-0.996375,-0.757721,-1.389569,-1.074812,-0.543939,1.541053,1.143255,-0.7389,-1.935873,-1.698176,3
-0.568159,0.832805,0.057784,0.77853,0.419123,-0.557978,0.275553,-0.503588,0.16097,0.551211,0.585278,0.232543,1.084501,-0.195296,-1.093266,-0.7389,0.010931,-0.219442,0
-0.446718,-0.787975,0.057784,0.270646,-0.08796,-0.12331,0.275553,-0.503588,0.16097,-1.102177,0.330459,0.181607,-0.543939,-0.195296,-1.093266,0.156833,-0.313537,-0.353873,0
-0.689599,-0.463819,-1.020107,-1.073754,-0.595044,-0.557978,-1.378832,1.672674,-1.382157,-0.275483,-1.325864,-1.204982,-0.451763,-0.863122,0.329975,-0.962833,0.659865,0.318279,3
0.281926,-0.301741,-0.005621,-0.237239,-0.848585,-0.775311,0.516191,-0.887634,0.546752,-0.482157,0.840097,0.532499,-0.390313,0.338965,-1.296586,-0.7389,0.984333,0.049418,2
-0.082396,-0.950053,-1.210323,-0.685372,-0.468273,-0.340644,-1.228433,1.416643,-0.996375,-0.964395,-1.26216,-1.09745,-0.513214,-1.263818,0.533295,-0.626933,1.471033,1.124861,1
0.524807,0.184493,-0.322648,0.898032,1.179748,-0.340644,-0.085404,-0.247557,-0.224811,0.137864,-0.147327,-0.10137,0.162742,-0.462426,1.346575,-0.403,1.795501,0.990431,2
-0.082396,-0.950053,-0.259243,-0.147612,0.545894,-0.12331,-0.897556,0.904582,-0.996375,-0.551048,-1.007341,-0.84843,-1.496423,-1.130253,-0.483306,-0.626933,1.957734,1.662582,3
0.767689,0.994884,1.706324,1.85405,1.052977,0.528691,1.538902,-1.399696,1.704098,1.033449,1.572701,1.596494,0.9616,0.071835,0.939935,0.716665,0.010931,0.318279,0
-0.446718,-1.436288,0.184595,0.449899,0.292352,-0.557978,-0.265882,0.008474,-0.224811,-1.584415,-0.05177,-0.310773,-1.096994,-0.863122,0.533295,2.060264,0.984333,0.990431,1
-0.689599,-0.787975,-0.195837,0.420023,0.03881,-0.340644,0.215394,-0.375572,0.16097,-0.68883,0.362311,0.125012,-0.759016,-0.863122,-1.296586,1.836331,0.010931,0.452709,0
0.403367,1.31904,1.452703,1.674797,1.179748,0.746025,1.568982,-1.399696,1.704098,1.309013,1.190473,1.545558,0.838698,-0.328861,-0.686626,0.828632,-0.47577,0.58714,1
-1.175362,-1.27421,-0.766486,-0.56587,-0.08796,-0.340644,-0.957716,1.032597,-0.996375,-0.551048,-1.039193,-0.916345,-1.650049,-1.130253,-1.296586,1.164531,1.146566,1.259291,3
-0.932481,-0.950053,-1.273729,-1.193256,-0.341502,-0.557978,-1.58939,2.05672,-1.382157,-0.895504,-1.644388,-1.340811,-0.912642,-1.130253,0.126654,-0.403,1.633267,1.124861,3
-1.053921,-1.112132,-0.639675,-1.163381,-1.102127,0.094024,-1.047955,1.288628,-0.996375,-1.102177,-1.389569,-1.012557,-1.588599,-0.996688,-1.093266,1.276498,-0.151303,0.318279,0
-0.81104,-0.463819,-1.400539,-1.581639,-1.355668,-0.557978,-0.566679,0.648551,-0.610593,-0.482157,-0.625112,-0.656006,-0.113785,1.674618,-0.889946,0.156833,-1.77364,-1.832606,2
1.132011,1.805274,1.452703,0.420023,-0.341502,0.311358,1.238104,-1.143665,1.318316,1.72236,0.903802,1.177687,1.330303,-0.061731,1.346575,1.052565,-0.151303,0.049418,0
-0.446718,0.670727,0.184595,-0.83475,-0.595044,0.528691,-0.295962,0.264505,-0.224811,1.309013,-0.497703,-0.423964,0.347094,0.338965,-1.093266,-0.179067,-1.124705,-0.488303,3
-1.661125,-1.760444,-2.541836,-1.760892,-0.595044,-1.209979,-1.64955,2.312751,-1.382157,-1.997762,-1.835502,-1.408725,-1.650049,1.941749,-0.483306,-0.626933,-1.611406,-1.698176,0
-0.203837,-1.27421,-0.449459,0.659028,1.179748,-0.557978,-0.235802,-0.119542,-0.224811,-1.377742,-0.274736,-0.265497,-1.219895,-0.462426,-1.093266,0.156833,0.984333,0.856,2
-1.053921,-1.922522,-2.034593,-1.940145,-1.102127,-0.992645,-1.61947,2.312751,-1.382157,-2.066653,-1.67624,-1.397406,-1.465698,1.407488,-1.093266,1.948297,-1.611406,-1.429315,1
-0.689599,-1.760444,-0.829891,-0.506119,-0.595044,-0.775311,-0.927636,0.904582,-0.996375,-1.791089,-0.975488,-0.882387,-1.680774,-1.397384,0.533295,1.836331,2.444435,1.931443,0
-0.203837,-0.463819,-0.829891,-0.476243,-0.468273,-0.12331,-0.867477,0.904582,-0.996375,-0.68883,-0.752522,-0.84843,-0.728291,-1.130253,0.736615,0.940598,1.633267,1.393722,0
-1.296803,-1.27421,-2.097999,-1.701141,-0.848585,-0.775311,-1.408912,1.80069,-1.382157,-1.377742,-1.421421,-1.250258,-0.881917,1.674618,0.329975,0.380766,-1.449172,-1.563746,3
0.524807,-0.950053,-0.893296,-0.984128,-0.721814,-0.12331,-1.138194,1.416643,-0.996375,-0.275483,-0.943636,-1.069152,-1.250621,-0.061731,-0.483306,-0.291034,-0.47577,-1.160455,3
0.403367,1.643196,0.882054,0.031641,-0.975356,0.311358,1.418583,-1.27168,1.318316,1.72236,0.967506,1.387091,1.330303,0.338965,-1.296586,-0.962833,-0.800238,-0.353873,0
1.739214,1.805274,1.325892,1.943677,1.433289,0.311358,1.568982,-1.399696,1.704098,1.791251,1.381587,1.573856,1.207402,0.071835,0.329975,-1.074799,-0.313537,0.183849,1
-0.446718,0.508649,-0.069026,-0.745123,-0.214731,0.094024,-0.566679,0.39252,-0.610593,0.551211,-0.497703,-0.60507,0.777248,0.338965,-0.889946,-1.410699,-0.638004,-0.085012,3
0.281926,-0.787975,1.135676,0.270646,-0.468273,-0.12331,0.365792,-0.503588,0.16097,-0.964395,0.521573,0.260841,-0.451763,-0.595992,-0.279986,2.396163,0.497632,0.856,1
1.496333,1.156962,1.642919,1.137037,0.292352,0.746025,1.568982,-1.27168,1.704098,1.377905,1.28603,1.52292,0.777248,0.071835,3.176456,2.844029,0.173164,1.259291,1
-1.175362,-1.436288,-0.449459,-0.984128,-0.848585,-0.557978,-0.867477,0.904582,-0.996375,-1.584415,-0.720669,-0.84843,-1.127719,-0.195296,-0.483306,2.620096,0.010931,-0.085012,1
1.253451,1.31904,1.199081,0.629152,0.165581,0.311358,1.328344,-1.143665,1.318316,1.240122,0.935654,1.26824,0.838698,0.2054,1.346575,0.940598,-0.151303,0.318279,1
-1.296803,-0.139663,-0.766486,-0.087861,0.926206,-0.775311,-0.777237,0.648551,-0.996375,-0.344374,-0.720669,-0.757877,-0.144511,-0.462426,0.126654,-0.7389,-0.151303,-0.353873,2
-0.689599,-0.139663,-0.70308,-0.117737,1.052977,-0.340644,-0.747158,0.648551,-0.610593,-0.482157,-0.688817,-0.72392,-0.08306,-0.195296,-0.483306,-0.962833,-0.151303,-0.353873,2
0.524807,0.994884,0.12119,1.137037,1.306519,-0.340644,0.456031,-0.759619,0.16097,0.895666,0.330459,0.453265,0.715797,-0.061731,0.533295,-0.179067,1.146566,0.452709,2
-0.446718,-0.463819,-1.210323,-0.745123,-0.341502,-0.340644,-1.138194,1.160612,-0.996375,-0.413265,-1.102898,-1.023876,-0.390313,-0.996688,1.753215,-1.074799,1.3088,1.124861,3
-0.932481,-0.787975,-1.210323,-1.014003,-0.721814,-0.775311,-1.078035,1.160612,-0.996375,-0.895504,-1.166603,-1.006897,-0.267412,-0.328861,0.533295,-1.186766,-0.313537,-0.622733,1
1.132011,0.670727,1.579513,0.300521,-0.975356,0.746025,1.177945,-1.143665,1.318316,0.757884,0.808245,1.155049,0.254918,-0.863122,-1.093266,-0.067101,0.335398,0.58714,0
-0.932481,-0.139663,-0.766486,-0.864625,0.292352,-0.557978,-0.626839,0.520535,-0.610593,-0.206592,-0.59326,-0.667325,0.316369,1.273923,0.736615,-1.298732,-1.286939,-1.698176,2
1.01057,1.156962,1.199081,1.31629,0.292352,0.311358,1.027546,-1.015649,0.932534,0.620102,0.808245,0.996582,0.347094,-0.996688,-1.296586,0.716665,0.659865,0.990431,0
-1.539684,-1.112132,-1.844377,-1.37251,-0.468273,-0.557978,-1.047955,1.288628,-0.996375,-1.377742,-1.325864,-1.023876,-0.820467,1.407488,0.736615,-0.7389,-1.935873,-1.563746,0
0.403367,-0.625897,-1.273729,-1.073754,-0.721814,-0.340644,-1.168274,1.416643,-0.996375,-0.344374,-0.975488,-1.091791,-0.543939,0.739661,-0.279986,-0.626933,-0.800238,-1.294885,3
0.281926,-0.625897,-0.829891,-0.476243,-0.721814,-0.340644,-0.837397,0.776566,-0.996375,-0.482157,-0.848079,-0.808813,-0.175236,-1.530949,0.939935,-0.514967,2.119968,1.797013,1
-0.932481,-0.139663,-1.083512,-1.193256,-0.721814,-0.557978,-0.50652,0.520535,-0.610593,0.137864,-0.656965,-0.616389,0.070566,1.407488,-0.483306,0.044866,-1.77364,-1.698176,2
0.403367,0.670727,-0.386053,1.017535,1.433289,-0.340644,0.275553,-0.631603,0.16097,0.620102,0.171197,0.2665,0.347094,-0.061731,-1.296586,-0.626933,1.3088,0.58714,2
1.739214,1.643196,1.452703,1.824174,0.799435,0.528691,1.478742,-1.399696,1.318316,1.584578,1.254178,1.52292,1.084501,-0.462426,1.549895,-0.962833,0.173164,0.183849,0
-0.325277,1.156962,1.008865,0.808406,0.03881,0.094024,0.726749,-0.887634,0.546752,0.895666,0.871949,0.690966,2.12916,-0.462426,-0.686626,-1.298732,0.173164,0.452709,0
-1.175362,-0.301741,-0.386053,0.330397,1.686831,-0.340644,-0.416281,0.264505,-0.610593,-0.344374,-0.274736,-0.457922,-0.052335,0.606096,-0.279986,-0.067101,-0.638004,-0.757164,2
0.160485,0.184493,1.389297,1.166912,0.545894,0.094024,0.66659,-0.759619,0.546752,0.000081,0.680835,0.583435,-0.175236,-0.595992,-1.296586,1.724364,0.173164,0.58714,1
0.160485,-0.301741,0.057784,0.868157,0.926206,-0.557978,0.245473,-0.631603,0.16097,-0.619939,0.011935,0.249522,-0.359587,-0.595992,-0.076666,-0.962833,1.146566,0.318279,2
0.281926,0.184493,0.374811,-0.267114,0.292352,0.094024,-0.5366,0.39252,-0.610593,0.000081,-0.497703,-0.571112,0.224193,-0.328861,1.753215,-0.179067,0.497632,0.452709,3
-0.932481,-0.139663,-0.322648,-0.416492,-0.214731,-0.340644,-0.50652,0.39252,-0.610593,-0.482157,-0.46585,-0.537155,-0.421038,-0.061731,0.533295,-1.410699,-0.313537,-0.488303,0
-0.446718,-1.112132,-0.195837,0.479775,0.926206,-0.557978,-0.265882,-0.119542,-0.224811,-1.239959,-0.338441,-0.265497,-1.281346,-0.863122,-0.889946,0.156833,1.471033,1.259291,2
-1.053921,-1.112132,-0.449459,-1.10363,-0.975356,-0.340644,-0.656919,0.648551,-0.610593,-1.171068,-0.561407,-0.689963,-0.912642,0.338965,0.126654,1.388464,-0.962471,-1.026024,1
1.374892,1.31904,1.452703,0.449899,-0.595044,0.528691,1.268184,-1.27168,1.318316,1.377905,1.126768,1.251261,1.330303,-0.195296,-1.296586,0.268799,-0.47577,0.183849,1
-0.568159,-1.112132,-0.322648,-0.237239,0.03881,-0.340644,-0.596759,0.520535,-0.610593,-1.308851,-0.46585,-0.639027,-0.66684,-0.195296,-0.076666,0.940598,-0.151303,-0.353873,1
0.524807,1.643196,1.389297,1.31629,0.672665,0.094024,1.117786,-1.143665,0.932534,1.309013,1.094916,1.070156,1.391753,-0.061731,-0.279986,0.716665,-0.313537,0.049418,1
-1.053921,-0.787975,-1.020107,-0.984128,-0.468273,-0.557978,-0.807317,0.904582,-0.610593,-0.757721,-0.784374,-0.820132,-0.328862,0.606096,-0.889946,1.052565,-1.124705,-1.294885,1
0.403367,-1.27421,-0.259243,0.360272,0.03881,-0.12331,-0.235802,0.008474,-0.224811,-1.171068,-0.211031,-0.288135,-1.77295,-1.397384,-0.889946,1.724364,2.282202,2.065873,0
0.403367,-0.625897,0.628433,0.838281,0.165581,0.311358,0.305633,-0.503588,0.16097,-0.551048,0.266754,0.232543,-1.18917,-1.263818,-0.483306,-1.074799,1.3088,1.124861,0
0.767689,0.346571,0.374811,0.629152,-0.214731,0.311358,0.064995,-0.375572,0.16097,0.48232,-0.083622,0.000502,-0.175236,-1.79808,1.753215,0.604699,1.957734,1.931443,1
-0.932481,-1.598366,-2.415025,-1.760892,-0.975356,-1.427313,-1.499151,2.05672,-1.382157,-1.85998,-1.580683,-1.312513,-1.158445,2.342445,-0.076666,-1.298732,-1.449172,-1.698176,3
-1.175362,-0.463819,-0.386053,-0.386617,0.292352,-0.340644,-0.5366,0.39252,-0.610593,-0.344374,-0.306588,-0.571112,-0.543939,0.338965,-1.296586,0.828632,-0.313537,-0.353873,2
