@relation biodeg-weka.filters.unsupervised.attribute.Standardize

@attribute Attr1 numeric
@attribute Attr2 numeric
@attribute Attr3 numeric
@attribute Attr4 numeric
@attribute Attr5 numeric
@attribute Attr6 numeric
@attribute Attr7 numeric
@attribute Attr8 numeric
@attribute Attr9 numeric
@attribute Attr10 numeric
@attribute Attr11 numeric
@attribute Attr12 numeric
@attribute Attr13 numeric
@attribute Attr14 numeric
@attribute Attr15 numeric
@attribute Attr16 numeric
@attribute Attr17 numeric
@attribute Attr18 numeric
@attribute Attr19 numeric
@attribute Attr20 numeric
@attribute Attr21 numeric
@attribute Attr22 numeric
@attribute Attr23 numeric
@attribute Attr24 numeric
@attribute Attr25 numeric
@attribute Attr26 numeric
@attribute Attr27 numeric
@attribute Attr28 numeric
@attribute Attr29 numeric
@attribute Attr30 numeric
@attribute Attr31 numeric
@attribute Attr32 numeric
@attribute Attr33 numeric
@attribute Attr34 numeric
@attribute Attr35 numeric
@attribute Attr36 numeric
@attribute Attr37 numeric
@attribute Attr38 numeric
@attribute Attr39 numeric
@attribute Attr40 numeric
@attribute Attr41 numeric
@attribute Class {0,1}

@data
-0.167564,0.973396,-0.489991,-0.166611,-0.420109,-0.27012,-0.740035,-1.318354,-0.700936,1.236998,-0.140207,-2.989455,-0.602317,0.108481,-0.292223,0.082937,1.133421,0.991735,-0.083798,-0.23288,-0.13479,-1.666157,-0.293552,-0.203523,-0.416367,-0.156756,-0.43621,0.334778,-0.165039,0.910944,-0.114635,-0.201625,-0.581014,0.318874,2.417526,-0.435413,2.272344,0.287736,-0.494765,-0.160469,-0.32297,1
-1.120179,0.662922,-0.489991,-0.166611,-0.420109,-0.27012,-0.740035,-0.924673,-0.700936,0.673755,-0.461072,-1.596637,-1.480516,-0.482997,-1.443322,-0.814479,2.380885,0.593633,-0.083798,-0.23288,-0.13479,-1.489929,-0.293552,-0.203523,-0.416367,-0.156756,-1.625785,3.034106,-0.165039,0.767029,-0.537222,-0.201625,-0.581014,-0.560635,0.030917,-0.491435,3.38317,-0.629368,-0.892515,-0.160469,-0.32297,1
-1.039728,0.322494,-0.489991,-0.166611,-0.420109,-0.27012,-0.740035,-0.410701,-0.700936,0.110513,-0.140207,-1.136695,-1.20319,0.137737,-1.273188,-0.365771,1.240961,0.560457,-0.083798,-0.23288,-0.13479,-0.536222,-0.293552,-0.203523,-0.416367,-0.156756,-1.386986,-1.735337,-0.165039,0.050143,-0.293972,-0.201625,-0.581014,-0.120881,0.030917,-0.495437,2.415476,0.287736,-0.711354,-0.160469,-0.32297,1
0.774079,0.613361,-0.489991,-0.166611,0.008532,-0.27012,-0.740035,-0.705961,-0.191647,0.673755,0.501522,-0.937906,0.835669,2.338289,0.742582,-0.365771,-0.608727,0.527282,-0.083798,-0.23288,-0.13479,-0.608786,-0.293552,-0.203523,-0.416367,-0.156756,0.019277,0.007586,-0.165039,1.140687,2.669864,-0.201625,-0.581014,1.198384,0.030917,-0.445417,-0.392705,1.20484,-0.014889,-0.160469,-0.32297,1
-1.120179,-0.489118,-0.489991,-0.166611,-0.420109,-0.27012,-0.740035,-1.132449,0.826931,-0.452729,-0.461072,0.256124,-1.843437,-0.482997,-1.443322,-0.365771,-0.651744,0.693158,-0.083798,-0.23288,-0.13479,-1.230769,-0.293552,-0.203523,-0.416367,-0.156756,-1.625785,2.159498,-0.165039,-0.738113,-0.537222,-0.201625,-0.581014,-0.560635,0.030917,-0.918605,0.013353,-0.629368,-1.567241,-0.160469,-0.32297,1
0.717398,1.000943,-0.489991,-0.166611,-0.420109,0.661177,-0.740035,-0.815317,0.826931,0.673755,-0.461072,-0.054402,-0.427704,0.646535,0.2451,-0.141417,-0.243091,0.494107,-0.083798,-0.23288,-0.13479,-0.961243,-0.293552,-0.203523,-0.416367,-0.156756,-0.179722,0.095676,-0.165039,0.132356,0.320831,-0.201625,-0.581014,-0.560635,-0.76462,-0.52945,-0.031764,-0.629368,-0.523751,-0.160469,-0.32297,1
-0.257158,-0.079523,-0.489991,-0.166611,-0.420109,-0.27012,0.158914,0.55163,-0.191647,-0.452729,-0.461072,0.256124,-0.657098,-0.208246,-0.329911,-0.365771,-0.565711,-0.36845,-0.083798,-0.23288,-0.13479,0.179058,-0.08472,-0.203523,-0.416367,-0.156756,-0.069167,-0.143425,-0.165039,-0.738113,-0.563455,-0.201625,0.076679,-0.560635,0.030917,-0.279351,-0.378703,-0.629368,-0.499596,-0.160469,-0.32297,1
-0.321153,-0.150615,-0.489991,-0.166611,-0.420109,-0.27012,0.158914,0.55163,-0.191647,-0.452729,-0.461072,0.256124,-0.657098,-0.208246,-0.329911,-0.365771,-0.565711,-0.36845,-0.083798,-0.23288,-0.13479,0.033929,-0.08472,-0.203523,-0.416367,-0.156756,-0.0957,-0.143425,-0.165039,-0.738113,-0.536268,-0.201625,0.076679,-0.560635,0.030917,-0.283353,-0.378703,-0.629368,-0.499596,-0.160469,-0.32297,1
0.044534,0.215434,-0.489991,-0.166611,-0.420109,-0.27012,0.608388,0.55163,0.317642,-0.452729,-0.461072,0.256124,-0.645114,-0.597476,-0.112398,-0.141417,-0.565711,-0.36845,-0.083798,-0.23288,-0.13479,0.34492,-0.08472,-0.203523,-0.416367,-0.156756,0.134255,-0.143425,-0.165039,-0.738113,-0.767117,-0.201625,0.076679,-0.560635,0.030917,-0.208323,-0.350699,-0.629368,-0.415054,-0.160469,-0.32297,1
0.082931,0.323697,-0.489991,-0.166611,-0.420109,-0.27012,0.158914,0.321983,-0.700936,0.110513,-0.461072,0.256124,-0.46879,-0.114118,-0.202849,0.082937,-0.200075,-0.202573,-0.083798,-0.23288,-0.13479,-0.204498,-0.08472,-0.203523,-0.416367,-0.156756,0.138677,0.095676,-0.165039,-0.738113,-0.58778,-0.201625,0.734371,-0.560635,-0.76462,-0.241336,-0.506277,-0.629368,-0.415054,-0.160469,-0.32297,1
-0.438173,-0.441723,-0.489991,-0.166611,-0.420109,-0.27012,-0.290561,0.639114,-0.191647,0.110513,-0.461072,-0.0583,-0.28733,0.450648,-0.231922,-0.141417,-0.221583,-0.401625,-0.083798,-0.23288,-0.13479,0.023563,-0.08472,-0.203523,-0.416367,-0.156756,-0.219522,-0.042751,-0.165039,0.135718,0.112876,-0.201625,-0.581014,-0.560635,-0.76462,-0.345377,-0.114221,-0.629368,-0.309578,-0.160469,-0.32297,1
-0.478398,-0.429573,-0.489991,-0.166611,-0.420109,-0.27012,-0.290561,0.868762,-0.191647,-0.452729,-0.461072,0.256124,-0.46879,0.39468,-0.507583,-0.590125,-0.565711,-0.567501,-0.083798,-0.23288,-0.13479,0.303455,-0.08472,-0.203523,-0.416367,-0.156756,-0.272588,0.095676,-0.165039,-0.738113,-0.035936,-0.201625,-0.581014,-0.560635,0.030917,-0.331372,-0.375592,-0.629368,-0.457728,-0.160469,-0.32297,1
-0.321153,0.050634,-0.489991,-0.166611,-0.420109,-0.27012,0.158914,1.054666,-0.700936,0.110513,-0.461072,0.256124,-0.557808,-0.208246,-0.329911,0.082937,0.144053,-0.667027,-0.083798,-0.23288,-0.13479,0.147959,-0.08472,-0.203523,-0.416367,-0.156756,-0.0957,-0.156009,-0.165039,0.10554,-0.536268,-0.201625,0.076679,-0.560635,0.030917,-0.256342,0.571878,-0.629368,-0.391705,-0.160469,-0.32297,1
0.146926,0.34932,-0.489991,-0.166611,-0.420109,-0.27012,0.608388,0.55163,-0.700936,0.673755,-0.461072,0.256124,-0.24282,-0.098854,0.031894,0.531644,0.294609,-0.36845,-0.083798,-0.23288,-0.13479,-0.235597,-0.08472,-0.203523,-0.416367,-0.156756,0.297877,-0.042751,-0.165039,0.123445,-0.524821,-0.201625,0.734371,-0.560635,0.030917,-0.17531,0.475419,-0.629368,-0.241139,-0.160469,-0.32297,1
0.256632,0.211946,-0.489991,-0.166611,-0.420109,-0.27012,0.158914,0.803148,-0.191647,0.110513,-0.461072,-0.865147,-0.407162,-0.21079,-0.028407,0.082937,-0.049519,-0.501151,-0.083798,-0.23288,-0.13479,0.096127,-0.08472,-0.203523,-0.416367,-0.156756,0.227121,0.095676,-0.165039,0.137988,-0.527206,-0.201625,-0.581014,-0.560635,0.030917,-0.188315,0.37585,-0.629368,-0.281398,-0.160469,-0.32297,1
0.521756,0.395512,-0.489991,-0.166611,-0.420109,-0.27012,0.158914,0.507888,-0.700936,1.236998,-0.461072,-1.173074,0.161185,0.304369,0.344166,1.42906,0.359133,-0.335274,-0.083798,-0.23288,-0.13479,-0.380726,-0.08472,-0.203523,-0.416367,-0.156756,0.563209,0.013878,-0.165039,1.14901,-0.248661,-0.201625,-0.581014,-0.560635,-0.76462,-0.12529,0.42719,-0.629368,-0.029382,6.10971,-0.32297,1
0.532726,0.027056,-0.489991,-0.166611,-0.420109,-0.27012,0.158914,0.114207,1.33622,1.236998,-0.461072,-1.017162,0.671328,0.909838,0.70274,2.326476,-0.264599,-0.069872,-0.083798,-0.23288,-0.13479,-0.245963,-0.08472,-0.203523,-0.416367,-0.156756,0.611854,0.007586,-0.165039,1.276449,0.574574,-0.201625,-0.581014,-0.560635,-0.76462,-0.123289,-0.142225,-0.629368,0.12843,6.10971,-0.32297,1
0.240177,0.187406,-0.489991,-0.166611,-0.420109,-0.27012,0.158914,0.507888,-0.700936,1.236998,-0.461072,-0.980782,0.161185,0.304369,0.321553,1.42906,0.359133,-0.335274,-0.083798,-0.23288,-0.13479,-0.380726,-0.08472,-0.203523,-0.416367,-0.156756,0.40401,0.013878,-0.165039,1.128414,-0.096987,-0.201625,-0.581014,-0.560635,-0.76462,-0.154301,0.42719,-0.629368,-0.030992,6.10971,-0.32297,1
0.483358,-0.399139,-0.489991,-0.166611,-0.420109,-0.27012,0.608388,1.41554,-0.700936,1.80024,-0.461072,-3.232419,0.269034,-0.369789,0.639209,1.877768,1.391517,-0.899254,-0.083798,-0.23288,-0.13479,-0.287429,0.332943,-0.203523,-0.416367,-0.156756,1.054075,0.001294,-0.165039,1.996697,-0.438014,-0.201625,-0.581014,-0.560635,0.030917,-0.012245,1.18641,-0.629368,0.134066,6.10971,-0.32297,1
0.018936,-1.136892,-0.489991,-0.166611,-0.420109,-0.27012,0.158914,1.41554,-0.700936,0.110513,-0.461072,-0.118066,0.380307,-1.082106,0.324783,0.755998,-0.329123,-0.899254,-0.083798,-0.23288,-0.13479,0.427851,0.124111,-0.203523,-0.416367,-0.156756,0.138677,0.007586,-0.165039,0.236678,0.600807,-0.201625,-0.581014,-0.560635,-0.76462,-0.237334,-0.381815,-0.629368,0.05677,2.974621,-0.32297,1
-0.023118,0.09021,-0.489991,-0.166611,-0.420109,-0.27012,0.158914,0.737535,-0.700936,0.673755,-0.461072,-1.024957,-0.3695,-0.21079,-0.059634,0.531644,0.574213,-0.467975,-0.083798,-0.23288,-0.13479,-0.328894,-0.08472,-0.203523,-0.416367,-0.156756,0.090033,0.101968,-0.165039,0.121932,-0.442784,-0.201625,0.076679,-0.560635,0.826453,-0.206322,0.998161,-0.629368,-0.265294,-0.160469,-0.32297,1
0.969722,0.466244,0.193793,-0.166611,-0.420109,-0.27012,0.158914,-0.191989,-0.700936,1.236998,-0.461072,0.256124,0.055048,-0.242589,0.485226,0.980352,1.025881,-0.4348,-0.083798,-0.23288,-0.13479,-0.204498,-0.08472,-0.203523,-0.416367,-0.156756,0.421699,-0.042751,-0.165039,1.013416,-0.398427,-0.201625,0.734371,-0.560635,0.826453,0.817085,1.429112,-0.629368,0.711367,-0.160469,-0.32297,1
-0.023118,-0.638762,-0.489991,-0.166611,-0.420109,-0.27012,-0.740035,0.157949,0.826931,-1.015972,-0.461072,4.309849,-0.592046,-0.21079,-0.059634,-0.814479,-1.060396,-0.103048,-0.083798,-0.23288,-0.13479,0.365653,-0.08472,-0.203523,-0.416367,-0.156756,0.090033,0.083092,-0.165039,-0.738113,-0.442784,-0.201625,-0.581014,-0.560635,-0.76462,-0.397398,-1.23127,-0.629368,-0.559984,-0.160469,-0.32297,1
-0.674041,-1.07001,-0.489991,-0.166611,-0.420109,-0.27012,-0.740035,-0.596606,-0.700936,-0.452729,-0.461072,0.256124,-1.235716,-0.697964,-0.812317,-0.365771,-0.716268,0.361406,-0.083798,-0.23288,-0.13479,-0.930144,-0.08472,-0.203523,-0.416367,-0.156756,-0.506966,-0.407695,-0.165039,-0.738113,-0.807659,-0.201625,-0.581014,-0.560635,0.030917,-0.759542,-0.683636,-0.629368,-1.21619,-0.160469,-0.32297,1
0.070132,-0.580901,-0.489991,-0.166611,-0.420109,-0.27012,-0.740035,-0.410701,0.317642,0.110513,-0.461072,0.080722,-0.419145,0.132649,-0.010102,0.082937,-0.501187,0.26188,-0.083798,-0.23288,-0.13479,-0.515489,-0.08472,-0.203523,-0.416367,-0.156756,0.147522,-0.036459,-0.165039,0.155893,-0.219089,1.351032,-0.581014,-0.560635,-0.76462,-0.484433,-0.467382,-0.629368,-0.563204,-0.160469,-0.32297,1
1.002634,-1.076385,0.193793,-0.166611,-0.420109,-0.27012,0.608388,1.131215,-0.700936,1.236998,-0.461072,0.256124,1.123267,-1.21821,1.001014,2.55083,-0.092535,-0.965604,-0.083798,-0.23288,-0.13479,0.635179,0.332943,-0.203523,-0.416367,-0.156756,0.682609,0.007586,-0.165039,0.359325,0.012237,-0.201625,1.392064,-0.560635,-0.76462,0.521968,-0.374036,-0.629368,0.762092,-0.160469,-0.32297,1
-0.321153,-0.032849,-0.489991,-0.166611,-0.420109,-0.27012,0.158914,1.098409,-0.191647,-0.452729,-0.461072,0.256124,-0.598893,-0.208246,-0.329911,-0.365771,-0.458171,-0.700202,-0.083798,-0.23288,-0.13479,0.624813,-0.08472,-0.203523,-0.416367,-0.156756,-0.0957,-0.149717,-0.165039,0.112433,-0.536268,-0.201625,-0.581014,-0.560635,-0.76462,-0.267346,-0.120444,-0.629368,-0.413444,-0.160469,-0.32297,1
1.885768,-0.692653,-0.489991,-0.166611,-0.420109,1.592474,-0.740035,-0.006085,0.826931,-0.452729,-0.461072,0.92265,-0.37806,-0.643268,1.064545,0.082937,-0.759284,-0.003522,-0.083798,-0.23288,-0.13479,0.158326,0.332943,-0.203523,-0.416367,-0.156756,1.788162,0.026463,-0.165039,0.234744,-0.885881,1.351032,-0.581014,-0.560635,-0.76462,-0.162304,-0.727198,-0.629368,-0.349031,-0.160469,-0.32297,1
1.562135,-0.929749,-0.489991,-0.166611,-0.420109,0.661177,-0.740035,0.157949,0.826931,-1.015972,-0.461072,2.394724,-0.569791,-0.633092,0.745812,-0.814479,-1.060396,-0.103048,-0.083798,-0.23288,-0.13479,0.293088,0.332943,-0.203523,-0.416367,-0.156756,1.496296,-0.030166,-0.165039,-0.738113,-0.802413,2.903689,-0.581014,-0.560635,-0.76462,-0.242336,-1.40085,-0.629368,-0.454507,-0.160469,-0.32297,1
1.885768,-0.765911,-0.489991,-0.166611,-0.420109,1.592474,-0.740035,-0.279474,0.826931,-0.452729,-0.461072,0.256124,-0.427704,-0.643268,1.064545,0.082937,-0.823808,0.162354,-0.083798,-0.23288,-0.13479,-0.163032,0.332943,-0.203523,-0.416367,-0.156756,1.788162,0.026463,-0.165039,-0.738113,-0.885881,1.351032,-0.581014,-0.560635,0.030917,-0.225329,-0.915447,-0.629368,-0.466585,-0.160469,-0.32297,1
-0.092599,-0.15266,-0.489991,-0.166611,-0.420109,-0.27012,-0.740035,0.321983,-0.700936,0.110513,-0.461072,0.79792,-1.215173,-0.49826,-0.509737,-0.590125,0.617229,-0.202573,-0.083798,-0.23288,-0.13479,-0.318528,-0.08472,-0.203523,-0.416367,-0.156756,0.090033,0.919947,-0.165039,0.087971,-0.729915,-0.201625,-0.581014,-0.560635,-0.76462,-0.315365,0.774129,-0.629368,-0.644526,-0.160469,-0.32297,1
0.256632,-0.409484,-0.489991,-0.166611,-0.420109,-0.27012,0.158914,1.41554,-0.700936,0.110513,-0.461072,-0.002431,-0.360941,-0.873499,0.10727,0.30729,0.122545,-0.899254,-0.083798,-0.23288,-0.13479,0.282722,0.332943,-0.203523,-0.416367,-0.156756,0.709142,-0.042751,-0.165039,0.173378,-0.768548,-0.201625,-0.581014,-0.560635,-0.76462,-0.135294,-0.090884,-0.629368,-0.241139,2.974621,-0.32297,1
-0.674041,0.189932,-0.489991,-0.166611,-0.420109,-0.27012,-0.740035,0.923439,-0.700936,0.110513,-0.461072,0.256124,-0.927576,-0.187894,-0.784321,-0.590125,0.531197,-0.567501,-0.083798,-0.23288,-0.13479,0.593713,-0.08472,-0.203523,-0.416367,-0.156756,-0.281433,-0.527246,-0.165039,0.083515,-0.559162,-0.201625,-0.581014,-0.560635,-0.76462,-0.248339,0.501868,-0.629368,-0.505233,-0.160469,-0.32297,1
-0.674041,-0.839409,-0.489991,-0.166611,-0.420109,-0.27012,-0.740035,-0.837188,-0.191647,0.110513,-0.461072,0.256124,-1.177512,-0.187894,-0.784321,-0.590125,-0.200075,0.527282,-0.083798,-0.23288,-0.13479,-1.013075,-0.08472,-0.203523,-0.416367,-0.156756,-0.281433,-0.458032,-0.165039,-0.738113,-0.559162,-0.201625,-0.581014,-0.560635,0.030917,-0.68051,-0.238683,-0.629368,-1.11635,-0.160469,-0.32297,1
0.36451,-0.32119,-0.489991,-0.166611,0.437173,-0.27012,0.158914,1.41554,-0.700936,0.110513,0.180658,-0.524738,-0.165785,-0.748844,0.310785,0.531644,0.423657,-0.733377,-0.083798,-0.23288,-0.13479,0.23089,0.332943,-0.203523,-0.416367,-0.156756,0.921409,0.032755,-0.165039,1.10185,-0.782857,-0.201625,-0.581014,0.318874,0.030917,-0.065266,0.42719,0.287736,-0.097821,-0.160469,-0.32297,1
-0.240702,-0.425724,-0.489991,-0.166611,-0.420109,-0.27012,-0.740035,-0.629412,-0.700936,-0.452729,-0.461072,0.635511,-1.114172,-0.551684,-0.468818,-0.141417,-0.329123,0.560457,-0.083798,-0.23288,-0.13479,-0.505123,-0.08472,-0.203523,-0.416367,-0.156756,-0.007256,-0.458032,-0.165039,0.144545,-0.834846,-0.201625,-0.581014,0.318874,-0.76462,-0.436413,-0.165561,0.287736,-0.809584,-0.160469,-0.32297,1
0.035392,-0.056426,-0.489991,-0.166611,0.008532,-0.27012,0.158914,1.41554,-0.700936,-1.015972,0.180658,0.256124,-0.518435,-1.718104,-0.142548,-0.814479,-0.608727,-0.733377,-0.083798,-0.23288,-0.13479,1.246795,0.332943,-0.203523,-0.416367,4.854682,0.474765,0.089384,-0.165039,-0.738113,-0.819583,-0.201625,-0.581014,0.758629,0.030917,-0.05026,-0.898333,0.287736,-0.2194,-0.160469,-0.32297,1
0.697285,0.270889,0.193793,-0.166611,-0.420109,-0.27012,-0.740035,-1.52613,-0.700936,0.673755,-0.461072,0.256124,-0.631419,-0.551684,0.03297,0.082937,0.896833,0.228705,-0.083798,-0.23288,-0.13479,-0.525855,-0.08472,-0.203523,-0.416367,-0.156756,0.178477,-0.502077,-0.165039,0.978194,-0.82483,-0.201625,-0.581014,-0.560635,-0.76462,0.763064,1.113289,-0.629368,0.531011,-0.160469,-0.32297,1
0.079274,-0.407199,-0.489991,-0.166611,2.151737,-0.27012,-0.740035,-1.318354,0.826931,0.673755,2.426711,0.256124,0.082438,0.385776,0.197721,-0.814479,-0.135551,1.058086,-0.083798,-0.23288,-0.13479,-1.230769,-0.08472,-0.203523,-0.416367,-0.156756,0.386321,0.001294,-0.165039,-0.738113,-0.358839,-0.201625,-0.581014,0.758629,1.62199,-0.522448,-0.090884,2.121944,-0.488324,-0.160469,-0.32297,1
0.08476,-0.198371,0.193793,-0.166611,0.008532,-0.27012,0.158914,0.245434,0.317642,0.673755,0.180658,-0.606592,0.529241,0.666887,0.370009,0.531644,0.251593,-0.136223,-0.083798,-0.23288,-0.13479,-0.121567,-0.08472,-0.203523,-0.416367,-0.156756,0.302299,0.007586,-0.165039,1.134046,0.306045,-0.201625,0.076679,0.758629,0.030917,-0.178311,0.27628,0.287736,0.208141,2.974621,0.123601,1
1.200105,-0.849995,0.877576,-0.166611,0.437173,-0.27012,-0.740035,-1.482387,-0.700936,5.179695,1.784982,-0.971687,1.547815,0.661799,1.692319,1.877768,0.896833,0.792684,-0.083798,-0.23288,-0.13479,-0.878312,0.124111,-0.203523,-0.416367,-0.156756,1.107141,0.007586,-0.165039,2.236696,1.366329,-0.201625,-0.581014,1.198384,3.213063,0.692035,0.970157,3.039048,1.097845,-0.160469,-0.32297,1
-0.079799,-0.510169,-0.489991,-0.166611,0.437173,-0.27012,-0.290561,0.223563,-0.700936,0.110513,-0.140207,-0.989877,-0.141819,0.437928,0.037278,-0.365771,-0.114043,-0.036697,-0.083798,-0.23288,-0.13479,-0.214864,-0.08472,-0.203523,-0.416367,-0.156756,-0.0161,0.032755,-0.165039,0.134373,0.069949,-0.201625,-0.581014,0.318874,1.62199,-0.333372,0.319842,0.287736,-0.249996,-0.160469,-0.32297,1
-0.226074,0.779605,0.877576,-0.166611,-0.420109,-0.27012,-0.740035,-1.52613,-0.700936,1.236998,-0.461072,-2.521718,0.405985,0.988702,0.168647,0.082937,0.617229,0.427756,-0.083798,-0.23288,-0.13479,-0.670985,-0.293552,-0.203523,-0.416367,-0.156756,-0.400833,-0.004998,-0.165039,0.988366,0.902246,-0.201625,-0.581014,1.198384,4.0086,0.142817,1.20508,1.20484,0.291878,-0.160469,-0.32297,1
-1.476723,-0.216295,-0.489991,-0.166611,-0.420109,-0.27012,-0.740035,-0.520057,0.317642,-1.015972,-0.461072,0.256124,0.380307,2.507465,-0.248074,-0.814479,-1.12492,0.328231,-0.083798,-0.23288,-0.13479,-0.308161,-0.293552,-0.203523,-0.416367,-0.156756,-1.050898,0.007586,-0.165039,-0.738113,2.601181,-0.201625,-0.581014,-0.560635,-0.76462,-0.924608,-1.568874,-0.629368,-0.59058,-0.160469,-0.32297,1
-1.120179,-0.556361,-0.489991,-0.166611,-0.420109,-0.27012,-0.740035,-1.318354,0.826931,-1.015972,0.180658,0.256124,-1.889658,-0.482997,-1.443322,-0.814479,-0.931348,0.991735,-0.083798,-0.23288,-0.13479,-1.096006,-0.293552,-0.203523,-0.416367,-0.156756,-1.625785,2.033656,-0.165039,-0.738113,-0.537222,-0.201625,-0.581014,-0.120881,0.826453,-0.935612,-0.608958,0.287736,-1.605889,-0.160469,-0.32297,1
-3.259447,-1.499814,-0.489991,-0.166611,-0.420109,-0.27012,-0.740035,-1.865132,-0.700936,-1.015972,-0.461072,0.256124,-2.728483,-0.550412,-3.600153,-0.814479,-0.823808,1.423014,-0.083798,-0.23288,-0.13479,-1.168571,-0.293552,-0.203523,-0.416367,-0.156756,-3.545025,4.814782,-0.165039,-0.738113,-0.636907,-0.201625,-0.581014,-0.560635,0.030917,-1.276748,-0.608958,0.287736,-2.250823,-0.160469,-0.32297,1
-2.129475,-0.816073,-0.489991,-0.166611,-0.420109,-0.27012,-0.740035,-1.318354,0.317642,-1.015972,-0.461072,0.256124,-1.913624,0.217873,-2.244461,-0.814479,-0.931348,0.991735,-0.083798,-0.23288,-0.13479,-1.137472,-0.293552,-0.203523,-0.416367,-0.156756,-2.138761,2.083993,-0.165039,-0.738113,-0.27394,-0.201625,-0.581014,0.318874,0.030917,-1.070666,-1.024351,0.287736,-1.769337,-0.160469,-0.32297,1
-3.259447,-1.502461,-0.489991,-0.166611,-0.420109,-0.27012,-0.740035,-1.62455,0.317642,-0.452729,-0.461072,0.256124,-2.654872,-0.550412,-3.600153,-0.814479,-0.329123,1.024911,-0.083798,-0.23288,-0.13479,-1.852752,-0.293552,-0.203523,-0.416367,-0.156756,-3.545025,5.204894,-0.165039,-0.738113,-0.636907,-0.201625,-0.581014,-0.560635,0.030917,-1.267744,0.94682,-0.629368,-2.229889,-0.160469,-0.32297,1
-1.431013,-0.672925,-0.489991,-0.166611,-0.420109,-0.27012,-0.740035,-1.318354,0.317642,-0.452729,-0.461072,0.256124,-2.187526,-0.686516,-1.743749,-0.814479,-0.544203,0.825859,-0.083798,-0.23288,-0.13479,-1.251502,-0.293552,-0.203523,-0.416367,-0.156756,-2.138761,-3.465675,-0.165039,-0.738113,-0.795735,-0.201625,-0.581014,-0.560635,0.030917,-0.948617,0.42719,-0.629368,-1.683184,-0.160469,-0.32297,1
-0.619188,0.085037,-0.489991,-0.166611,-0.420109,-0.27012,-0.740035,-0.815317,0.826931,-0.452729,-0.461072,0.256124,-0.908745,0.687239,-0.791858,-0.365771,-0.866824,0.494107,-0.083798,-0.23288,-0.13479,-0.816114,-0.293552,-0.203523,-0.416367,-0.156756,-0.767876,0.246688,-0.165039,-0.738113,-0.031644,-0.201625,-0.581014,-0.560635,0.030917,-0.822567,-0.724086,-0.629368,-1.153388,-0.160469,-0.32297,1
-1.652253,-0.531822,-0.489991,-0.166611,-0.420109,-0.27012,-0.740035,-0.815317,0.317642,-0.452729,-0.461072,0.256124,-0.92244,1.183317,-1.286109,-0.590125,-0.866824,0.494107,-0.083798,-0.23288,-0.13479,-0.805748,-0.293552,-0.203523,-0.416367,-0.156756,-1.386986,0.25298,-0.165039,-0.738113,0.484905,-0.201625,-0.581014,-0.560635,0.030917,-0.982631,-0.78165,-0.629368,-1.241956,-0.160469,-0.32297,1
-1.522434,-0.32552,-0.489991,-0.166611,-0.420109,-0.27012,-0.740035,-0.662219,0.317642,-0.452729,-0.461072,0.256124,-0.193176,1.852387,-0.690639,-0.590125,-0.952856,0.394581,-0.083798,-0.23288,-0.13479,-0.608786,-0.293552,-0.203523,-0.416367,-0.156756,-1.148186,-0.004998,-0.165039,-0.738113,1.445028,-0.201625,-0.581014,-0.560635,0.030917,-0.942615,-1.09125,-0.629368,-0.867555,-0.160469,-0.32297,1
1.11234,0.763967,0.193793,-0.166611,-0.420109,-0.27012,-0.740035,-1.132449,3.373377,1.236998,-0.461072,0.256124,0.61826,0.488808,0.765194,1.877768,-0.737776,0.26188,-0.083798,-0.23288,-0.13479,3.040179,-0.293552,-0.203523,-0.416367,-0.156756,0.629543,0.007586,-0.165039,-0.738113,-0.466632,-0.201625,-0.581014,-0.560635,-0.76462,1.209241,-0.700749,-0.629368,1.039873,-0.160469,-0.32297,1
-1.921033,-0.712741,-0.489991,-0.166611,-0.420109,-0.27012,-0.740035,-1.318354,0.317642,0.110513,-0.461072,0.256124,-1.506194,0.298009,-1.913884,-0.365771,-0.178567,0.825859,-0.083798,-0.23288,-0.13479,-1.759454,-0.293552,-0.203523,-0.416367,-0.156756,-1.829207,-1.433314,-0.165039,-0.738113,-0.086017,-0.201625,-0.581014,-0.560635,0.826453,-1.021646,0.687005,-0.629368,-1.527788,-0.160469,-0.32297,1
-1.48038,-0.064005,-0.489991,-0.166611,-0.420109,-0.27012,-0.740035,-0.476314,0.317642,-0.452729,-0.461072,0.256124,0.347781,2.480753,-0.310529,-0.590125,-0.974364,0.295055,-0.083798,-0.23288,-0.13479,-0.380726,-0.293552,-0.203523,-0.416367,-0.156756,-1.064164,0.007586,-0.165039,-0.738113,2.408489,-0.201625,-0.581014,-0.560635,0.030917,-0.789554,-1.155037,-0.629368,-0.519725,-0.160469,-0.32297,1
-2.502475,-0.718876,-0.489991,-0.166611,-0.420109,-0.27012,-0.740035,-0.771575,-0.191647,-0.452729,-0.461072,0.256124,-2.077965,-0.446109,-2.723637,-0.590125,-0.329123,0.494107,-0.083798,-0.23288,-0.13479,-1.013075,-0.293552,-0.203523,-0.416367,-0.156756,-2.642894,-3.836911,-0.165039,-0.738113,-0.458524,-0.201625,-0.581014,-0.560635,0.030917,-0.944616,0.881478,-0.629368,-1.609109,-0.160469,-0.32297,1
